Start Date/Time,Temperature,Relative Humidity,Precipitation,Rain,Snowfall,Weather Code,Wind Speed,Grid Load,Total Generation,Year,Month,Day,Hour,Day of Week
10/02/2025 00:00,-1.6,81,0,0,0,3,19,"47,913.00","51,859.25",2025,2,10,0,Monday
10/02/2025 01:00,-1.2,85,0,0,0,3,18.6,"46,603.00","51,343.25",2025,2,10,1,Monday
10/02/2025 02:00,-1.1,84,0,0,0,3,19.6,"46,206.75","51,638.50",2025,2,10,2,Monday
10/02/2025 03:00,-1.4,84,0,0,0,3,21.1,"46,692.75","52,163.50",2025,2,10,3,Monday
10/02/2025 04:00,-1.5,84,0,0,0,3,20.9,"48,413.50","52,817.75",2025,2,10,4,Monday
10/02/2025 05:00,-1.7,85,0,0,0,3,21.2,"52,171.50","54,231.00",2025,2,10,5,Monday
10/02/2025 06:00,-1.9,85,0,0,0,3,20.5,"60,405.50","58,395.25",2025,2,10,6,Monday
10/02/2025 07:00,-1.7,84,0,0,0,3,20.8,"66,028.00","63,197.50",2025,2,10,7,Monday
10/02/2025 08:00,-1,82,0,0,0,3,22.6,"68,900.50","66,992.75",2025,2,10,8,Monday
10/02/2025 09:00,0.1,78,0,0,0,3,16.9,"70,142.00","68,649.25",2025,2,10,9,Monday
10/02/2025 10:00,1.4,73,0,0,0,3,17.2,"71,286.00","69,517.25",2025,2,10,10,Monday
10/02/2025 11:00,2.3,71,0,0,0,3,17.3,"72,072.75","71,624.00",2025,2,10,11,Monday
10/02/2025 12:00,3.1,69,0,0,0,3,17.1,"71,593.25","72,894.00",2025,2,10,12,Monday
10/02/2025 13:00,3.1,64,0,0,0,3,17,"71,374.00","72,310.00",2025,2,10,13,Monday
10/02/2025 14:00,3.4,63,0,0,0,1,19.7,"69,784.25","71,406.00",2025,2,10,14,Monday
10/02/2025 15:00,2.9,67,0,0,0,1,22.4,"68,453.00","68,707.75",2025,2,10,15,Monday
10/02/2025 16:00,1.6,70,0,0,0,0,27,"67,791.25","67,495.75",2025,2,10,16,Monday
10/02/2025 17:00,0.4,72,0,0,0,0,29.9,"70,319.75","70,057.75",2025,2,10,17,Monday
10/02/2025 18:00,0,70,0,0,0,0,31.7,"72,163.25","73,005.75",2025,2,10,18,Monday
10/02/2025 19:00,-0.1,67,0,0,0,0,31.5,"71,274.50","73,052.25",2025,2,10,19,Monday
10/02/2025 20:00,-0.3,66,0,0,0,0,30.9,"67,763.75","71,435.00",2025,2,10,20,Monday
10/02/2025 21:00,-0.8,66,0,0,0,0,31,"64,227.25","71,211.50",2025,2,10,21,Monday
10/02/2025 22:00,-1.2,63,0,0,0,0,30.5,"61,328.25","69,583.25",2025,2,10,22,Monday
10/02/2025 23:00,-1.6,60,0,0,0,0,29.9,"58,413.00","67,627.50",2025,2,10,23,Monday
11/02/2025 00:00,-2,58,0,0,0,0,30.5,"54,992.50","65,029.00",2025,2,11,0,Tuesday
11/02/2025 01:00,-2,72,0,0,0,0,31,"53,779.50","64,131.25",2025,2,11,1,Tuesday
11/02/2025 02:00,-2.3,72,0,0,0,0,31.8,"52,790.75","63,897.00",2025,2,11,2,Tuesday
11/02/2025 03:00,-2.5,73,0,0,0,0,32,"52,422.50","63,546.00",2025,2,11,3,Tuesday
11/02/2025 04:00,-2.7,73,0,0,0,0,31.8,"53,677.00","63,663.00",2025,2,11,4,Tuesday
11/02/2025 05:00,-2.8,73,0,0,0,0,32.8,"57,159.50","64,403.00",2025,2,11,5,Tuesday
11/02/2025 06:00,-2.9,73,0,0,0,0,33,"63,830.25","67,795.75",2025,2,11,6,Tuesday
11/02/2025 07:00,-2.9,72,0,0,0,0,32.7,"69,719.50","69,708.50",2025,2,11,7,Tuesday
11/02/2025 08:00,-2.1,68,0,0,0,0,27.6,"71,854.50","71,682.00",2025,2,11,8,Tuesday
11/02/2025 09:00,-1,63,0,0,0,0,24.8,"72,596.75","71,058.00",2025,2,11,9,Tuesday
11/02/2025 10:00,0.3,60,0,0,0,0,26.7,"73,885.25","70,179.00",2025,2,11,10,Tuesday
11/02/2025 11:00,1.6,57,0,0,0,0,25.3,"74,310.50","71,586.25",2025,2,11,11,Tuesday
11/02/2025 12:00,2.5,56,0,0,0,3,23.2,"73,607.25","70,619.00",2025,2,11,12,Tuesday
11/02/2025 13:00,3.2,45,0,0,0,3,26.9,"71,874.00","69,372.00",2025,2,11,13,Tuesday
11/02/2025 14:00,3.1,47,0,0,0,3,27.9,"70,506.75","67,934.00",2025,2,11,14,Tuesday
11/02/2025 15:00,2.4,50,0,0,0,3,29.6,"70,073.75","66,894.00",2025,2,11,15,Tuesday
11/02/2025 16:00,1.4,52,0,0,0,3,32.5,"69,443.50","65,501.00",2025,2,11,16,Tuesday
11/02/2025 17:00,0.8,54,0,0,0,3,34.5,"71,818.50","66,774.00",2025,2,11,17,Tuesday
11/02/2025 18:00,0.3,56,0,0,0,3,34.2,"72,698.25","70,794.75",2025,2,11,18,Tuesday
11/02/2025 19:00,-0.3,59,0,0,0,3,32.1,"71,206.50","69,658.50",2025,2,11,19,Tuesday
11/02/2025 20:00,-1,62,0,0,0,3,31.2,"67,805.75","66,492.75",2025,2,11,20,Tuesday
11/02/2025 21:00,-1.7,65,0,0,0,2,32,"64,141.25","63,879.00",2025,2,11,21,Tuesday
11/02/2025 22:00,-2.2,67,0,0,0,0,31.7,"60,109.25","60,079.00",2025,2,11,22,Tuesday
11/02/2025 23:00,-2.7,68,0,0,0,0,30.8,"56,109.25","58,375.75",2025,2,11,23,Tuesday
12/02/2025 00:00,-3.2,68,0,0,0,1,29.8,"53,994.50","56,612.25",2025,2,12,0,Wednesday
12/02/2025 01:00,-3.4,75,0,0,0,1,30,"51,673.75","56,057.75",2025,2,12,1,Wednesday
12/02/2025 02:00,-3.7,75,0,0,0,1,30,"51,028.75","55,373.25",2025,2,12,2,Wednesday
12/02/2025 03:00,-3.9,76,0,0,0,2,29.5,"50,974.75","55,202.75",2025,2,12,3,Wednesday
12/02/2025 04:00,-4.2,77,0,0,0,1,27.8,"52,267.50","54,760.25",2025,2,12,4,Wednesday
12/02/2025 05:00,-4.5,78,0,0,0,0,27.9,"55,830.75","56,168.00",2025,2,12,5,Wednesday
12/02/2025 06:00,-4.8,79,0,0,0,0,28.1,"63,940.75","59,819.25",2025,2,12,6,Wednesday
12/02/2025 07:00,-4.9,79,0,0,0,0,27.5,"69,121.00","63,508.25",2025,2,12,7,Wednesday
12/02/2025 08:00,-4,73,0,0,0,0,23.1,"71,887.50","67,223.25",2025,2,12,8,Wednesday
12/02/2025 09:00,-2.4,64,0,0,0,0,21.2,"72,576.75","68,138.50",2025,2,12,9,Wednesday
12/02/2025 10:00,-0.7,56,0,0,0,0,18.9,"73,471.00","68,296.25",2025,2,12,10,Wednesday
12/02/2025 11:00,1,50,0,0,0,0,16.5,"73,300.50","69,620.50",2025,2,12,11,Wednesday
12/02/2025 12:00,2,52,0,0,0,0,16.6,"72,660.00","69,459.50",2025,2,12,12,Wednesday
12/02/2025 13:00,-0.6,59,0,0,0,0,16.9,"72,129.00","67,868.75",2025,2,12,13,Wednesday
12/02/2025 14:00,-0.1,58,0,0,0,0,17.9,"70,552.00","65,332.75",2025,2,12,14,Wednesday
12/02/2025 15:00,-0.3,59,0,0,0,0,19.4,"70,014.25","64,234.25",2025,2,12,15,Wednesday
12/02/2025 16:00,-1.5,66,0,0,0,0,21.9,"69,397.75","61,253.75",2025,2,12,16,Wednesday
12/02/2025 17:00,-2.6,73,0,0,0,0,23.7,"70,538.25","62,695.75",2025,2,12,17,Wednesday
12/02/2025 18:00,-3.1,77,0,0,0,1,22.9,"71,390.75","63,435.25",2025,2,12,18,Wednesday
12/02/2025 19:00,-3,78,0,0,0,3,21.8,"69,337.25","61,862.75",2025,2,12,19,Wednesday
12/02/2025 20:00,-2.6,77,0,0,0,3,21.5,"66,574.75","56,561.75",2025,2,12,20,Wednesday
12/02/2025 21:00,-2.5,76,0,0,0,3,27.7,"62,446.00","53,030.00",2025,2,12,21,Wednesday
12/02/2025 22:00,-2.6,77,0,0,0,3,29.4,"59,072.25","50,724.25",2025,2,12,22,Wednesday
12/02/2025 23:00,-2.6,77,0,0,0,3,26.7,"55,789.00","47,388.75",2025,2,12,23,Wednesday
13/02/2025 00:00,-2.5,78,0.1,0,0.07,71,26.9,"53,277.50","45,925.25",2025,2,13,0,Thursday
13/02/2025 01:00,-2.2,81,0.1,0,0.07,71,20,"51,531.50","45,156.50",2025,2,13,1,Thursday
13/02/2025 02:00,-1.9,83,0.2,0,0.14,71,13.1,"50,723.25","44,933.75",2025,2,13,2,Thursday
13/02/2025 03:00,-2,88,0.2,0,0.14,71,13.2,"50,873.75","44,994.00",2025,2,13,3,Thursday
13/02/2025 04:00,-2.2,94,0.3,0,0.21,73,13.8,"51,996.25","45,474.00",2025,2,13,4,Thursday
13/02/2025 05:00,-2.2,93,0.2,0,0.14,71,16.7,"55,827.00","47,249.25",2025,2,13,5,Thursday
13/02/2025 06:00,-2,90,0.1,0,0.07,71,13.9,"62,961.00","50,113.75",2025,2,13,6,Thursday
13/02/2025 07:00,-1.8,89,0,0,0,3,14,"68,220.50","53,973.25",2025,2,13,7,Thursday
13/02/2025 08:00,-1.6,89,0.2,0.1,0.07,71,13.5,"71,085.75","56,573.50",2025,2,13,8,Thursday
13/02/2025 09:00,-1.2,89,0.2,0,0.14,71,10.1,"72,042.25","59,278.00",2025,2,13,9,Thursday
13/02/2025 10:00,-0.7,86,0.1,0,0.07,71,9.7,"72,982.25","58,943.75",2025,2,13,10,Thursday
13/02/2025 11:00,-0.5,85,0.1,0.1,0,51,10.3,"73,527.50","59,235.00",2025,2,13,11,Thursday
13/02/2025 12:00,-0.1,84,0,0,0,3,10.1,"73,092.50","59,365.00",2025,2,13,12,Thursday
13/02/2025 13:00,-0.4,85,0,0,0,3,11.7,"72,527.75","59,167.75",2025,2,13,13,Thursday
13/02/2025 14:00,-0.5,86,0,0,0,3,14.5,"71,723.50","57,930.25",2025,2,13,14,Thursday
13/02/2025 15:00,-0.6,86,0,0,0,3,12.9,"71,087.25","57,610.50",2025,2,13,15,Thursday
13/02/2025 16:00,-0.8,89,0.1,0,0.07,71,11.9,"69,963.25","57,192.00",2025,2,13,16,Thursday
13/02/2025 17:00,-1,93,0.5,0,0.35,73,13.3,"71,009.00","59,083.75",2025,2,13,17,Thursday
13/02/2025 18:00,-1.2,94,0.6,0,0.42,73,13.5,"72,348.50","59,416.50",2025,2,13,18,Thursday
13/02/2025 19:00,-1.2,95,0.7,0,0.49,73,13.9,"70,705.50","58,933.75",2025,2,13,19,Thursday
13/02/2025 20:00,-1.2,95,1,0,0.7,73,14.8,"67,240.75","56,152.25",2025,2,13,20,Thursday
13/02/2025 21:00,-1.2,95,0.8,0,0.56,73,15.3,"63,814.75","54,675.25",2025,2,13,21,Thursday
13/02/2025 22:00,-1.1,95,0.8,0,0.56,73,16.9,"61,121.00","52,675.25",2025,2,13,22,Thursday
13/02/2025 23:00,-1.1,95,0.8,0,0.56,73,19,"57,718.25","50,803.00",2025,2,13,23,Thursday
14/02/2025 00:00,-1.1,93,0.5,0,0.42,73,20.8,"55,237.50","50,711.50",2025,2,14,0,Friday
14/02/2025 01:00,-0.9,92,0.3,0,0.21,73,21,"53,267.25","49,877.25",2025,2,14,1,Friday
14/02/2025 02:00,-0.8,90,0,0,0,3,22.4,"52,273.25","49,115.50",2025,2,14,2,Friday
14/02/2025 03:00,-0.9,90,0,0,0,3,22.2,"52,131.50","48,400.75",2025,2,14,3,Friday
14/02/2025 04:00,-1,89,0,0,0,3,21.6,"53,244.50","48,319.75",2025,2,14,4,Friday
14/02/2025 05:00,-1.1,87,0,0,0,3,22.6,"56,369.00","48,672.25",2025,2,14,5,Friday
14/02/2025 06:00,-1,88,0,0,0,3,21.6,"62,768.50","50,410.50",2025,2,14,6,Friday
14/02/2025 07:00,-0.8,89,0,0,0,2,18.7,"67,570.50","53,726.50",2025,2,14,7,Friday
14/02/2025 08:00,-1,90,0,0,0,3,15.8,"70,969.75","55,953.00",2025,2,14,8,Friday
14/02/2025 09:00,-0.2,87,0,0,0,3,15.6,"72,304.50","55,968.00",2025,2,14,9,Friday
14/02/2025 10:00,0.8,85,0,0,0,3,13.7,"73,163.50","53,843.25",2025,2,14,10,Friday
14/02/2025 11:00,1.1,85,0,0,0,3,15.1,"73,163.25","53,619.25",2025,2,14,11,Friday
14/02/2025 12:00,0.9,87,0.3,0,0.21,73,16.4,"72,072.50","52,994.00",2025,2,14,12,Friday
14/02/2025 13:00,1.2,79,0,0,0,3,12.7,"71,201.75","51,329.50",2025,2,14,13,Friday
14/02/2025 14:00,1.1,82,0.1,0,0.07,71,10.6,"69,656.25","49,994.75",2025,2,14,14,Friday
14/02/2025 15:00,0.8,81,0.1,0.1,0,51,12.4,"68,845.00","48,954.75",2025,2,14,15,Friday
14/02/2025 16:00,0.3,80,0,0,0,3,16.6,"68,173.75","50,724.25",2025,2,14,16,Friday
14/02/2025 17:00,-0.2,80,0,0,0,3,19.5,"68,782.00","52,035.25",2025,2,14,17,Friday
14/02/2025 18:00,-0.8,84,0,0,0,3,19.6,"69,091.75","51,850.00",2025,2,14,18,Friday
14/02/2025 19:00,-0.9,87,0,0,0,1,16.6,"66,951.00","48,937.25",2025,2,14,19,Friday
14/02/2025 20:00,-1.6,91,0,0,0,3,13.9,"63,391.25","45,881.25",2025,2,14,20,Friday
14/02/2025 21:00,-1.9,93,0,0,0,3,13.4,"60,086.25","43,872.75",2025,2,14,21,Friday
14/02/2025 22:00,-1.6,93,0,0,0,3,11.6,"57,515.50","43,000.75",2025,2,14,22,Friday
14/02/2025 23:00,-2,94,0.1,0.1,0,51,7.9,"54,516.00","41,560.50",2025,2,14,23,Friday
15/02/2025 00:00,-1.7,93,0.1,0,0.07,71,8.3,"51,777.50","39,587.25",2025,2,15,0,Saturday
15/02/2025 01:00,-1.5,94,0.1,0,0.07,71,10.6,"49,510.25","38,245.50",2025,2,15,1,Saturday
15/02/2025 02:00,-1.6,93,0.1,0,0.07,71,9.8,"48,230.25","38,191.00",2025,2,15,2,Saturday
15/02/2025 03:00,-2.5,94,0,0,0,3,3.8,"47,948.25","38,236.75",2025,2,15,3,Saturday
15/02/2025 04:00,-2.1,94,0,0,0,3,6.6,"48,064.50","38,236.25",2025,2,15,4,Saturday
15/02/2025 05:00,-1.7,92,0,0,0,3,14.4,"48,060.00","38,679.25",2025,2,15,5,Saturday
15/02/2025 06:00,-1.7,90,0,0,0,3,11.2,"49,040.50","39,518.50",2025,2,15,6,Saturday
15/02/2025 07:00,-2,92,0,0,0,3,5.4,"51,421.75","40,482.00",2025,2,15,7,Saturday
15/02/2025 08:00,-1.6,90,0.1,0,0.07,71,1.5,"55,212.75","42,725.75",2025,2,15,8,Saturday
15/02/2025 09:00,-1.5,89,0.3,0,0.21,73,2.6,"58,913.75","45,994.75",2025,2,15,9,Saturday
15/02/2025 10:00,-1.4,88,0.4,0,0.28,73,2.3,"61,060.00","48,121.00",2025,2,15,10,Saturday
15/02/2025 11:00,-1,86,0.1,0,0.07,71,2.8,"61,733.25","50,654.75",2025,2,15,11,Saturday
15/02/2025 12:00,-0.6,83,0.1,0,0.07,71,2,"60,682.00","50,836.25",2025,2,15,12,Saturday
15/02/2025 13:00,-0.2,74,0,0,0,3,9.5,"59,126.00","50,107.25",2025,2,15,13,Saturday
15/02/2025 14:00,-0.2,74,0,0,0,3,9,"57,807.50","48,539.75",2025,2,15,14,Saturday
15/02/2025 15:00,-0.4,76,0,0,0,3,7.5,"57,165.50","47,030.00",2025,2,15,15,Saturday
15/02/2025 16:00,-1.3,76,0,0,0,3,8.5,"57,319.50","45,915.00",2025,2,15,16,Saturday
15/02/2025 17:00,-2.7,79,0,0,0,3,10.1,"59,332.50","46,048.50",2025,2,15,17,Saturday
15/02/2025 18:00,-3.1,81,0,0,0,3,9.3,"61,193.75","48,056.50",2025,2,15,18,Saturday
15/02/2025 19:00,-3.9,81,0,0,0,3,9.4,"59,620.75","46,120.00",2025,2,15,19,Saturday
15/02/2025 20:00,-4.9,81,0,0,0,3,11.9,"56,485.50","45,064.00",2025,2,15,20,Saturday
15/02/2025 21:00,-5.7,81,0,0,0,3,13.9,"54,074.50","44,340.25",2025,2,15,21,Saturday
15/02/2025 22:00,-5.4,81,0,0,0,3,14,"52,763.75","44,013.25",2025,2,15,22,Saturday
15/02/2025 23:00,-3.7,80,0,0,0,3,14.3,"50,267.75","43,116.25",2025,2,15,23,Saturday
16/02/2025 00:00,-3.2,81,0,0,0,3,14.8,"47,980.75","42,584.50",2025,2,16,0,Sunday
16/02/2025 01:00,-3.6,81,0,0,0,3,9,"46,358.75","42,730.00",2025,2,16,1,Sunday
16/02/2025 02:00,-3.2,81,0,0,0,3,10.3,"45,360.25","43,463.50",2025,2,16,2,Sunday
16/02/2025 03:00,-3.2,83,0,0,0,3,12.5,"45,175.75","44,486.50",2025,2,16,3,Sunday
16/02/2025 04:00,-3.1,85,0,0,0,3,11.4,"45,048.00","45,633.50",2025,2,16,4,Sunday
16/02/2025 05:00,-2.8,88,0.1,0,0.07,71,11,"45,418.75","47,316.50",2025,2,16,5,Sunday
16/02/2025 06:00,-2.8,90,0,0,0,3,9.1,"45,680.50","47,439.25",2025,2,16,6,Sunday
16/02/2025 07:00,-2.7,90,0,0,0,3,11.1,"47,449.75","47,859.25",2025,2,16,7,Sunday
16/02/2025 08:00,-2.2,87,0,0,0,2,12.5,"50,332.75","49,155.75",2025,2,16,8,Sunday
16/02/2025 09:00,-1.8,85,0,0,0,2,12,"53,641.25","51,144.00",2025,2,16,9,Sunday
16/02/2025 10:00,-1.6,84,0,0,0,2,14.7,"55,923.00","54,754.25",2025,2,16,10,Sunday
16/02/2025 11:00,-1.1,81,0,0,0,3,16.3,"56,958.00","55,371.25",2025,2,16,11,Sunday
16/02/2025 12:00,-1,79,0,0,0,3,15.3,"56,445.00","55,460.50",2025,2,16,12,Sunday
16/02/2025 13:00,-1.1,77,0,0,0,0,14.3,"54,641.00","52,069.75",2025,2,16,13,Sunday
16/02/2025 14:00,-1.2,76,0,0,0,0,12.5,"53,168.50","49,092.75",2025,2,16,14,Sunday
16/02/2025 15:00,-2.5,77,0,0,0,0,12.2,"53,024.00","48,069.50",2025,2,16,15,Sunday
16/02/2025 16:00,-4.3,75,0,0,0,0,12.4,"54,080.75","47,809.00",2025,2,16,16,Sunday
16/02/2025 17:00,-5.7,75,0,0,0,0,13,"56,851.25","49,198.25",2025,2,16,17,Sunday
16/02/2025 18:00,-6.7,73,0,0,0,0,15.1,"60,171.00","52,241.25",2025,2,16,18,Sunday
16/02/2025 19:00,-7.1,69,0,0,0,0,16.7,"59,325.00","51,637.75",2025,2,16,19,Sunday
16/02/2025 20:00,-6.4,70,0,0,0,0,21.4,"57,077.00","50,388.50",2025,2,16,20,Sunday
16/02/2025 21:00,-6.6,77,0,0,0,0,21.7,"55,649.50","48,735.50",2025,2,16,21,Sunday
16/02/2025 22:00,-7.1,82,0,0,0,0,20.3,"54,573.25","47,913.00",2025,2,16,22,Sunday
16/02/2025 23:00,-8,85,0,0,0,0,17.9,"52,813.00","46,344.75",2025,2,16,23,Sunday
17/02/2025 00:00,-9.1,87,0,0,0,0,16.6,"50,692.75","44,596.50",2025,2,17,0,Monday
17/02/2025 01:00,-10.6,89,0,0,0,0,14.2,"49,432.75","43,772.50",2025,2,17,1,Monday
17/02/2025 02:00,-10.4,91,0,0,0,1,11.7,"48,733.50","43,298.75",2025,2,17,2,Monday
17/02/2025 03:00,-10.7,92,0,0,0,0,10.8,"48,723.75","43,220.75",2025,2,17,3,Monday
17/02/2025 04:00,-11.1,93,0,0,0,0,10.8,"50,163.50","44,019.75",2025,2,17,4,Monday
17/02/2025 05:00,-11.7,95,0,0,0,0,9.8,"54,207.25","46,757.75",2025,2,17,5,Monday
17/02/2025 06:00,-12,95,0,0,0,0,7.7,"62,743.25","51,271.25",2025,2,17,6,Monday
17/02/2025 07:00,-11.6,92,0,0,0,3,5.9,"68,710.75","56,598.00",2025,2,17,7,Monday
17/02/2025 08:00,-10.2,92,0,0,0,3,4.4,"71,411.75","61,198.00",2025,2,17,8,Monday
17/02/2025 09:00,-8.2,90,0,0,0,3,3.6,"71,783.75","63,745.75",2025,2,17,9,Monday
17/02/2025 10:00,-6.6,87,0,0,0,2,2.9,"71,362.75","67,676.25",2025,2,17,10,Monday
17/02/2025 11:00,-4.6,79,0,0,0,0,1.7,"70,520.50","69,442.25",2025,2,17,11,Monday
17/02/2025 12:00,-3.2,72,0,0,0,0,0.5,"69,069.00","68,627.00",2025,2,17,12,Monday
17/02/2025 13:00,-2.3,72,0,0,0,0,1.4,"67,241.75","67,019.50",2025,2,17,13,Monday
17/02/2025 14:00,-2.1,73,0,0,0,1,1.8,"65,283.75","63,589.75",2025,2,17,14,Monday
17/02/2025 15:00,-2.8,69,0,0,0,3,3,"65,261.75","59,432.50",2025,2,17,15,Monday
17/02/2025 16:00,-3.6,68,0,0,0,3,5.4,"65,688.50","57,310.75",2025,2,17,16,Monday
17/02/2025 17:00,-3.7,69,0,0,0,2,5.1,"67,677.75","56,350.25",2025,2,17,17,Monday
17/02/2025 18:00,-4.4,71,0,0,0,2,3.1,"70,048.75","58,616.25",2025,2,17,18,Monday
17/02/2025 19:00,-5.7,74,0,0,0,0,5.7,"68,978.75","58,426.00",2025,2,17,19,Monday
17/02/2025 20:00,-6.4,76,0,0,0,0,9.6,"65,881.25","55,887.75",2025,2,17,20,Monday
17/02/2025 21:00,-7.5,76,0,0,0,0,11.6,"63,140.00","52,901.75",2025,2,17,21,Monday
17/02/2025 22:00,-8.1,76,0,0,0,0,13.5,"60,620.25","50,714.00",2025,2,17,22,Monday
17/02/2025 23:00,-8.7,76,0,0,0,0,14.3,"57,871.50","48,721.50",2025,2,17,23,Monday
18/02/2025 00:00,-9.4,77,0,0,0,0,15.4,"55,030.25","46,777.00",2025,2,18,0,Tuesday
18/02/2025 01:00,-10.8,83,0,0,0,0,14,"53,476.25","45,999.50",2025,2,18,1,Tuesday
18/02/2025 02:00,-11.2,84,0,0,0,0,14.1,"52,433.50","46,605.75",2025,2,18,2,Tuesday
18/02/2025 03:00,-11.3,85,0,0,0,0,15,"53,021.75","46,326.00",2025,2,18,3,Tuesday
18/02/2025 04:00,-11.3,85,0,0,0,0,14.3,"54,432.00","47,431.25",2025,2,18,4,Tuesday
18/02/2025 05:00,-11.6,86,0,0,0,0,14.2,"57,636.50","49,330.25",2025,2,18,5,Tuesday
18/02/2025 06:00,-11.8,86,0,0,0,0,14.4,"64,297.50","53,959.75",2025,2,18,6,Tuesday
18/02/2025 07:00,-11.6,85,0,0,0,0,14,"69,666.75","60,008.00",2025,2,18,7,Tuesday
18/02/2025 08:00,-9.5,79,0,0,0,0,14.1,"72,547.75","65,704.25",2025,2,18,8,Tuesday
18/02/2025 09:00,-6.5,73,0,0,0,0,15,"72,713.75","68,513.25",2025,2,18,9,Tuesday
18/02/2025 10:00,-4.1,66,0,0,0,0,14.9,"72,128.50","71,542.50",2025,2,18,10,Tuesday
18/02/2025 11:00,-2.6,62,0,0,0,0,9.7,"70,467.00","74,216.75",2025,2,18,11,Tuesday
18/02/2025 12:00,-1.7,57,0,0,0,0,9.4,"68,329.00","73,525.25",2025,2,18,12,Tuesday
18/02/2025 13:00,-1.7,62,0,0,0,0,12.1,"66,657.25","71,493.75",2025,2,18,13,Tuesday
18/02/2025 14:00,-1.6,63,0,0,0,0,10.8,"65,021.75","69,113.50",2025,2,18,14,Tuesday
18/02/2025 15:00,-2.7,66,0,0,0,0,10.4,"64,901.75","63,413.25",2025,2,18,15,Tuesday
18/02/2025 16:00,-4.4,67,0,0,0,0,11.1,"65,991.75","57,928.50",2025,2,18,16,Tuesday
18/02/2025 17:00,-5.8,70,0,0,0,0,11.6,"68,067.25","58,390.25",2025,2,18,17,Tuesday
18/02/2025 18:00,-6.7,72,0,0,0,0,12.5,"70,811.00","61,605.50",2025,2,18,18,Tuesday
18/02/2025 19:00,-7.1,72,0,0,0,0,13.9,"70,419.00","62,422.50",2025,2,18,19,Tuesday
18/02/2025 20:00,-7.5,73,0,0,0,0,14,"67,445.00","60,786.00",2025,2,18,20,Tuesday
18/02/2025 21:00,-8,74,0,0,0,0,12.7,"63,849.50","59,381.25",2025,2,18,21,Tuesday
18/02/2025 22:00,-8.5,76,0,0,0,0,10.7,"61,096.00","58,066.50",2025,2,18,22,Tuesday
18/02/2025 23:00,-9,77,0,0,0,0,9.1,"57,718.25","56,582.25",2025,2,18,23,Tuesday
19/02/2025 00:00,-9.4,79,0,0,0,0,7.3,"54,912.50","56,620.00",2025,2,19,0,Wednesday
19/02/2025 01:00,-11,82,0,0,0,0,7.5,"53,421.50","56,168.00",2025,2,19,1,Wednesday
19/02/2025 02:00,-11.2,85,0,0,0,0,4.9,"52,548.75","56,478.25",2025,2,19,2,Wednesday
19/02/2025 03:00,-11.8,86,0,0,0,0,1.9,"52,921.75","56,879.00",2025,2,19,3,Wednesday
19/02/2025 04:00,-12.6,87,0,0,0,0,4.6,"54,440.00","57,724.00",2025,2,19,4,Wednesday
19/02/2025 05:00,-13,87,0,0,0,0,5.7,"57,955.50","59,106.25",2025,2,19,5,Wednesday
19/02/2025 06:00,-13.2,87,0,0,0,0,8.4,"64,839.75","62,425.00",2025,2,19,6,Wednesday
19/02/2025 07:00,-12.4,84,0,0,0,0,11.7,"69,765.50","66,902.00",2025,2,19,7,Wednesday
19/02/2025 08:00,-9.4,77,0,0,0,0,14.7,"72,201.75","72,581.75",2025,2,19,8,Wednesday
19/02/2025 09:00,-6,69,0,0,0,0,15.8,"72,868.00","76,448.00",2025,2,19,9,Wednesday
19/02/2025 10:00,-3.4,64,0,0,0,0,16.8,"72,076.00","79,726.75",2025,2,19,10,Wednesday
19/02/2025 11:00,-1.5,60,0,0,0,0,12.2,"71,068.75","82,235.50",2025,2,19,11,Wednesday
19/02/2025 12:00,-0.1,59,0,0,0,0,8.5,"70,026.25","82,382.25",2025,2,19,12,Wednesday
19/02/2025 13:00,-0.1,63,0,0,0,0,9.3,"68,549.25","80,557.75",2025,2,19,13,Wednesday
19/02/2025 14:00,0.2,65,0,0,0,0,12.1,"67,012.75","77,713.25",2025,2,19,14,Wednesday
19/02/2025 15:00,-0.4,68,0,0,0,0,16.9,"66,722.25","73,501.50",2025,2,19,15,Wednesday
19/02/2025 16:00,-1.6,71,0,0,0,0,22.5,"66,541.00","67,067.50",2025,2,19,16,Wednesday
19/02/2025 17:00,-2.9,76,0,0,0,0,26.4,"68,117.25","67,327.00",2025,2,19,17,Wednesday
19/02/2025 18:00,-3.5,77,0,0,0,0,28.3,"71,157.50","71,026.00",2025,2,19,18,Wednesday
19/02/2025 19:00,-3.9,77,0,0,0,0,28.5,"70,761.50","73,834.00",2025,2,19,19,Wednesday
19/02/2025 20:00,-4.4,77,0,0,0,0,28.4,"67,273.50","69,973.50",2025,2,19,20,Wednesday
19/02/2025 21:00,-4.7,78,0,0,0,0,28.6,"63,542.25","68,090.00",2025,2,19,21,Wednesday
19/02/2025 22:00,-5.1,80,0,0,0,0,28.2,"60,850.75","64,586.00",2025,2,19,22,Wednesday
19/02/2025 23:00,-5.3,82,0,0,0,0,29.1,"57,247.50","62,767.75",2025,2,19,23,Wednesday
20/02/2025 00:00,-5.5,83,0,0,0,0,29.9,"54,484.50","60,419.50",2025,2,20,0,Thursday
20/02/2025 01:00,-5.8,82,0,0,0,0,29,"53,143.75","59,238.75",2025,2,20,1,Thursday
20/02/2025 02:00,-6.1,82,0,0,0,0,28.4,"51,996.50","57,723.00",2025,2,20,2,Thursday
