Start date,End date,grid load [MWh],,,
"Feb 5, 2025 9:00 AM","Feb 5, 2025 10:00 AM","72,722.25",,,
"Feb 5, 2025 10:00 AM","Feb 5, 2025 11:00 AM","73,605.25",,,
"Feb 5, 2025 11:00 AM","Feb 5, 2025 12:00 PM","73,191.25",,,
"Feb 5, 2025 12:00 PM","Feb 5, 2025 1:00 PM","72,370.25",,,
"Feb 5, 2025 1:00 PM","Feb 5, 2025 2:00 PM","71,400.25",,,
"Feb 5, 2025 2:00 PM","Feb 5, 2025 3:00 PM","69,773.25",,,
"Feb 5, 2025 3:00 PM","Feb 5, 2025 4:00 PM","68,880.00",,,
"Feb 5, 2025 4:00 PM","Feb 5, 2025 5:00 PM","68,301.50",,,
"Feb 5, 2025 5:00 PM","Feb 5, 2025 6:00 PM","70,078.50",,,
"Feb 5, 2025 6:00 PM","Feb 5, 2025 7:00 PM","70,793.00",,,
"Feb 5, 2025 7:00 PM","Feb 5, 2025 8:00 PM","68,712.75",,,
"Feb 5, 2025 8:00 PM","Feb 5, 2025 9:00 PM","64,968.00",,,
"Feb 5, 2025 9:00 PM","Feb 5, 2025 10:00 PM","61,422.00",,,
"Feb 5, 2025 10:00 PM","Feb 5, 2025 11:00 PM","58,620.25",,,
"Feb 5, 2025 11:00 PM","Feb 6, 2025 12:00 AM","55,662.00",,,
"Feb 6, 2025 12:00 AM","Feb 6, 2025 1:00 AM","52,830.75",,,
"Feb 6, 2025 1:00 AM","Feb 6, 2025 2:00 AM","51,287.00",,,
"Feb 6, 2025 2:00 AM","Feb 6, 2025 3:00 AM","50,448.25",,,
"Feb 6, 2025 3:00 AM","Feb 6, 2025 4:00 AM","50,481.25",,,
"Feb 6, 2025 4:00 AM","Feb 6, 2025 5:00 AM","51,496.25",,,
"Feb 6, 2025 5:00 AM","Feb 6, 2025 6:00 AM","54,620.00",,,
"Feb 6, 2025 6:00 AM","Feb 6, 2025 7:00 AM","61,296.25",,,
"Feb 6, 2025 7:00 AM","Feb 6, 2025 8:00 AM","66,666.75",,,
"Feb 6, 2025 8:00 AM","Feb 6, 2025 9:00 AM","69,259.50",,,
"Feb 6, 2025 9:00 AM","Feb 6, 2025 10:00 AM","70,129.50",,,
"Feb 6, 2025 10:00 AM","Feb 6, 2025 11:00 AM","70,897.25",,,
"Feb 6, 2025 11:00 AM","Feb 6, 2025 12:00 PM","71,127.00",,,
"Feb 6, 2025 12:00 PM","Feb 6, 2025 1:00 PM","70,817.75",,,
"Feb 6, 2025 1:00 PM","Feb 6, 2025 2:00 PM","70,287.25",,,
"Feb 6, 2025 2:00 PM","Feb 6, 2025 3:00 PM","69,042.50",,,
"Feb 6, 2025 3:00 PM","Feb 6, 2025 4:00 PM","68,514.00",,,
"Feb 6, 2025 4:00 PM","Feb 6, 2025 5:00 PM","67,748.25",,,
"Feb 6, 2025 5:00 PM","Feb 6, 2025 6:00 PM","70,140.25",,,
"Feb 6, 2025 6:00 PM","Feb 6, 2025 7:00 PM","70,957.25",,,
"Feb 6, 2025 7:00 PM","Feb 6, 2025 8:00 PM","69,574.50",,,
"Feb 6, 2025 8:00 PM","Feb 6, 2025 9:00 PM","65,984.75",,,
"Feb 6, 2025 9:00 PM","Feb 6, 2025 10:00 PM","62,316.25",,,
"Feb 6, 2025 10:00 PM","Feb 6, 2025 11:00 PM","58,850.75",,,
"Feb 6, 2025 11:00 PM","Feb 7, 2025 12:00 AM","55,562.00",,,
"Feb 7, 2025 12:00 AM","Feb 7, 2025 1:00 AM","52,595.25",,,
"Feb 7, 2025 1:00 AM","Feb 7, 2025 2:00 AM","51,309.50",,,
"Feb 7, 2025 2:00 AM","Feb 7, 2025 3:00 AM","50,946.50",,,
"Feb 7, 2025 3:00 AM","Feb 7, 2025 4:00 AM","51,028.75",,,
"Feb 7, 2025 4:00 AM","Feb 7, 2025 5:00 AM","52,582.25",,,
"Feb 7, 2025 5:00 AM","Feb 7, 2025 6:00 AM","55,227.50",,,
"Feb 7, 2025 6:00 AM","Feb 7, 2025 7:00 AM","61,652.75",,,
"Feb 7, 2025 7:00 AM","Feb 7, 2025 8:00 AM","66,782.50",,,
"Feb 7, 2025 8:00 AM","Feb 7, 2025 9:00 AM","69,545.00",,,
"Feb 7, 2025 9:00 AM","Feb 7, 2025 10:00 AM","71,004.50",,,
"Feb 7, 2025 10:00 AM","Feb 7, 2025 11:00 AM","71,669.25",,,
"Feb 7, 2025 11:00 AM","Feb 7, 2025 12:00 PM","71,952.50",,,
"Feb 7, 2025 12:00 PM","Feb 7, 2025 1:00 PM","71,554.25",,,
"Feb 7, 2025 1:00 PM","Feb 7, 2025 2:00 PM","69,466.50",,,
"Feb 7, 2025 2:00 PM","Feb 7, 2025 3:00 PM","67,041.75",,,
"Feb 7, 2025 3:00 PM","Feb 7, 2025 4:00 PM","65,884.25",,,
"Feb 7, 2025 4:00 PM","Feb 7, 2025 5:00 PM","65,541.00",,,
"Feb 7, 2025 5:00 PM","Feb 7, 2025 6:00 PM","67,465.00",,,
"Feb 7, 2025 6:00 PM","Feb 7, 2025 7:00 PM","68,113.75",,,
"Feb 7, 2025 7:00 PM","Feb 7, 2025 8:00 PM","66,049.00",,,
"Feb 7, 2025 8:00 PM","Feb 7, 2025 9:00 PM","63,064.50",,,
"Feb 7, 2025 9:00 PM","Feb 7, 2025 10:00 PM","59,599.75",,,
"Feb 7, 2025 10:00 PM","Feb 7, 2025 11:00 PM","57,381.75",,,
"Feb 7, 2025 11:00 PM","Feb 8, 2025 12:00 AM","54,214.50",,,
"Feb 8, 2025 12:00 AM","Feb 8, 2025 1:00 AM","51,362.75",,,
"Feb 8, 2025 1:00 AM","Feb 8, 2025 2:00 AM","49,646.75",,,
"Feb 8, 2025 2:00 AM","Feb 8, 2025 3:00 AM","48,373.50",,,
"Feb 8, 2025 3:00 AM","Feb 8, 2025 4:00 AM","47,952.75",,,
"Feb 8, 2025 4:00 AM","Feb 8, 2025 5:00 AM","47,815.25",,,
"Feb 8, 2025 5:00 AM","Feb 8, 2025 6:00 AM","48,268.00",,,
"Feb 8, 2025 6:00 AM","Feb 8, 2025 7:00 AM","49,354.00",,,
"Feb 8, 2025 7:00 AM","Feb 8, 2025 8:00 AM","51,382.00",,,
"Feb 8, 2025 8:00 AM","Feb 8, 2025 9:00 AM","55,503.75",,,
"Feb 8, 2025 9:00 AM","Feb 8, 2025 10:00 AM","58,608.75",,,
"Feb 8, 2025 10:00 AM","Feb 8, 2025 11:00 AM","60,930.50",,,
"Feb 8, 2025 11:00 AM","Feb 8, 2025 12:00 PM","61,218.00",,,
"Feb 8, 2025 12:00 PM","Feb 8, 2025 1:00 PM","59,718.00",,,
"Feb 8, 2025 1:00 PM","Feb 8, 2025 2:00 PM","57,366.00",,,
"Feb 8, 2025 2:00 PM","Feb 8, 2025 3:00 PM","55,431.00",,,
"Feb 8, 2025 3:00 PM","Feb 8, 2025 4:00 PM","54,633.50",,,
"Feb 8, 2025 4:00 PM","Feb 8, 2025 5:00 PM","55,331.00",,,
"Feb 8, 2025 5:00 PM","Feb 8, 2025 6:00 PM","57,532.50",,,
"Feb 8, 2025 6:00 PM","Feb 8, 2025 7:00 PM","59,398.75",,,
"Feb 8, 2025 7:00 PM","Feb 8, 2025 8:00 PM","58,029.25",,,
"Feb 8, 2025 8:00 PM","Feb 8, 2025 9:00 PM","55,575.00",,,
"Feb 8, 2025 9:00 PM","Feb 8, 2025 10:00 PM","53,494.75",,,
"Feb 8, 2025 10:00 PM","Feb 8, 2025 11:00 PM","52,214.75",,,
"Feb 8, 2025 11:00 PM","Feb 9, 2025 12:00 AM","49,286.50",,,
"Feb 9, 2025 12:00 AM","Feb 9, 2025 1:00 AM","47,187.00",,,
"Feb 9, 2025 1:00 AM","Feb 9, 2025 2:00 AM","45,453.75",,,
"Feb 9, 2025 2:00 AM","Feb 9, 2025 3:00 AM","44,285.75",,,
"Feb 9, 2025 3:00 AM","Feb 9, 2025 4:00 AM","43,755.25",,,
"Feb 9, 2025 4:00 AM","Feb 9, 2025 5:00 AM","43,718.25",,,
"Feb 9, 2025 5:00 AM","Feb 9, 2025 6:00 AM","44,083.00",,,
"Feb 9, 2025 6:00 AM","Feb 9, 2025 7:00 AM","44,122.50",,,
"Feb 9, 2025 7:00 AM","Feb 9, 2025 8:00 AM","45,844.75",,,
"Feb 9, 2025 8:00 AM","Feb 9, 2025 9:00 AM","50,183.75",,,
"Feb 9, 2025 9:00 AM","Feb 9, 2025 10:00 AM","53,615.00",,,
"Feb 9, 2025 10:00 AM","Feb 9, 2025 11:00 AM","56,149.00",,,
"Feb 9, 2025 11:00 AM","Feb 9, 2025 12:00 PM","58,078.25",,,
"Feb 9, 2025 12:00 PM","Feb 9, 2025 1:00 PM","57,518.25",,,
"Feb 9, 2025 1:00 PM","Feb 9, 2025 2:00 PM","55,767.00",,,
"Feb 9, 2025 2:00 PM","Feb 9, 2025 3:00 PM","54,341.50",,,
"Feb 9, 2025 3:00 PM","Feb 9, 2025 4:00 PM","52,746.50",,,
"Feb 9, 2025 4:00 PM","Feb 9, 2025 5:00 PM","53,282.50",,,
"Feb 9, 2025 5:00 PM","Feb 9, 2025 6:00 PM","56,725.75",,,
"Feb 9, 2025 6:00 PM","Feb 9, 2025 7:00 PM","59,794.75",,,
"Feb 9, 2025 7:00 PM","Feb 9, 2025 8:00 PM","58,423.50",,,
"Feb 9, 2025 8:00 PM","Feb 9, 2025 9:00 PM","56,040.75",,,
"Feb 9, 2025 9:00 PM","Feb 9, 2025 10:00 PM","53,983.00",,,
"Feb 9, 2025 10:00 PM","Feb 9, 2025 11:00 PM","53,211.50",,,
"Feb 9, 2025 11:00 PM","Feb 10, 2025 12:00 AM","50,823.00",,,
"Feb 10, 2025 12:00 AM","Feb 10, 2025 1:00 AM","47,913.00",,,
"Feb 10, 2025 1:00 AM","Feb 10, 2025 2:00 AM","46,603.00",,,
"Feb 10, 2025 2:00 AM","Feb 10, 2025 3:00 AM","46,206.75",,,
"Feb 10, 2025 3:00 AM","Feb 10, 2025 4:00 AM","46,692.75",,,
"Feb 10, 2025 4:00 AM","Feb 10, 2025 5:00 AM","48,413.50",,,
"Feb 10, 2025 5:00 AM","Feb 10, 2025 6:00 AM","52,171.50",,,
"Feb 10, 2025 6:00 AM","Feb 10, 2025 7:00 AM","60,405.50",,,
"Feb 10, 2025 7:00 AM","Feb 10, 2025 8:00 AM","66,028.00",,,
"Feb 10, 2025 8:00 AM","Feb 10, 2025 9:00 AM","68,900.50",,,
"Feb 10, 2025 9:00 AM","Feb 10, 2025 10:00 AM","70,142.00",,,
"Feb 10, 2025 10:00 AM","Feb 10, 2025 11:00 AM","71,286.00",,,
"Feb 10, 2025 11:00 AM","Feb 10, 2025 12:00 PM","72,072.75",,,
"Feb 10, 2025 12:00 PM","Feb 10, 2025 1:00 PM","71,593.25",,,
"Feb 10, 2025 1:00 PM","Feb 10, 2025 2:00 PM","71,374.00",,,
"Feb 10, 2025 2:00 PM","Feb 10, 2025 3:00 PM","69,784.25",,,
"Feb 10, 2025 3:00 PM","Feb 10, 2025 4:00 PM","68,453.00",,,
"Feb 10, 2025 4:00 PM","Feb 10, 2025 5:00 PM","67,791.25",,,
"Feb 10, 2025 5:00 PM","Feb 10, 2025 6:00 PM","70,319.75",,,
"Feb 10, 2025 6:00 PM","Feb 10, 2025 7:00 PM","72,163.25",,,
"Feb 10, 2025 7:00 PM","Feb 10, 2025 8:00 PM","71,274.50",,,
"Feb 10, 2025 8:00 PM","Feb 10, 2025 9:00 PM","67,763.75",,,
"Feb 10, 2025 9:00 PM","Feb 10, 2025 10:00 PM","64,227.25",,,
"Feb 10, 2025 10:00 PM","Feb 10, 2025 11:00 PM","61,328.25",,,
"Feb 10, 2025 11:00 PM","Feb 11, 2025 12:00 AM","58,413.00",,,
"Feb 11, 2025 12:00 AM","Feb 11, 2025 1:00 AM","54,992.50",,,
"Feb 11, 2025 1:00 AM","Feb 11, 2025 2:00 AM","53,779.50",,,
"Feb 11, 2025 2:00 AM","Feb 11, 2025 3:00 AM","52,790.75",,,
"Feb 11, 2025 3:00 AM","Feb 11, 2025 4:00 AM","52,422.50",,,
"Feb 11, 2025 4:00 AM","Feb 11, 2025 5:00 AM","53,677.00",,,
"Feb 11, 2025 5:00 AM","Feb 11, 2025 6:00 AM","57,159.50",,,
"Feb 11, 2025 6:00 AM","Feb 11, 2025 7:00 AM","63,830.25",,,
"Feb 11, 2025 7:00 AM","Feb 11, 2025 8:00 AM","69,719.50",,,
"Feb 11, 2025 8:00 AM","Feb 11, 2025 9:00 AM","71,854.50",,,
"Feb 11, 2025 9:00 AM","Feb 11, 2025 10:00 AM","72,596.75",,,
"Feb 11, 2025 10:00 AM","Feb 11, 2025 11:00 AM","73,885.25",,,
"Feb 11, 2025 11:00 AM","Feb 11, 2025 12:00 PM","74,310.50",,,
"Feb 11, 2025 12:00 PM","Feb 11, 2025 1:00 PM","73,607.25",,,
"Feb 11, 2025 1:00 PM","Feb 11, 2025 2:00 PM","71,874.00",,,
"Feb 11, 2025 2:00 PM","Feb 11, 2025 3:00 PM","70,506.75",,,
"Feb 11, 2025 3:00 PM","Feb 11, 2025 4:00 PM","70,073.75",,,
"Feb 11, 2025 4:00 PM","Feb 11, 2025 5:00 PM","69,443.50",,,
"Feb 11, 2025 5:00 PM","Feb 11, 2025 6:00 PM","71,818.50",,,
"Feb 11, 2025 6:00 PM","Feb 11, 2025 7:00 PM","72,698.25",,,
"Feb 11, 2025 7:00 PM","Feb 11, 2025 8:00 PM","71,206.50",,,
"Feb 11, 2025 8:00 PM","Feb 11, 2025 9:00 PM","67,805.75",,,
"Feb 11, 2025 9:00 PM","Feb 11, 2025 10:00 PM","64,141.25",,,
"Feb 11, 2025 10:00 PM","Feb 11, 2025 11:00 PM","60,109.25",,,
"Feb 11, 2025 11:00 PM","Feb 12, 2025 12:00 AM","56,109.25",,,
"Feb 12, 2025 12:00 AM","Feb 12, 2025 1:00 AM","53,994.50",,,
"Feb 12, 2025 1:00 AM","Feb 12, 2025 2:00 AM","51,673.75",,,
"Feb 12, 2025 2:00 AM","Feb 12, 2025 3:00 AM","51,028.75",,,
"Feb 12, 2025 3:00 AM","Feb 12, 2025 4:00 AM","50,974.75",,,
"Feb 12, 2025 4:00 AM","Feb 12, 2025 5:00 AM","52,267.50",,,
"Feb 12, 2025 5:00 AM","Feb 12, 2025 6:00 AM","55,830.75",,,
"Feb 12, 2025 6:00 AM","Feb 12, 2025 7:00 AM","63,940.75",,,
"Feb 12, 2025 7:00 AM","Feb 12, 2025 8:00 AM","69,121.00",,,
"Feb 12, 2025 8:00 AM","Feb 12, 2025 9:00 AM","71,887.50",,,
"Feb 12, 2025 9:00 AM","Feb 12, 2025 10:00 AM","72,576.75",,,
"Feb 12, 2025 10:00 AM","Feb 12, 2025 11:00 AM","73,471.00",,,
"Feb 12, 2025 11:00 AM","Feb 12, 2025 12:00 PM","73,300.50",,,
"Feb 12, 2025 12:00 PM","Feb 12, 2025 1:00 PM","72,660.00",,,
"Feb 12, 2025 1:00 PM","Feb 12, 2025 2:00 PM","72,129.00",,,
"Feb 12, 2025 2:00 PM","Feb 12, 2025 3:00 PM","70,552.00",,,
"Feb 12, 2025 3:00 PM","Feb 12, 2025 4:00 PM","70,014.25",,,
"Feb 12, 2025 4:00 PM","Feb 12, 2025 5:00 PM","69,397.75",,,
"Feb 12, 2025 5:00 PM","Feb 12, 2025 6:00 PM","70,538.25",,,
"Feb 12, 2025 6:00 PM","Feb 12, 2025 7:00 PM","71,390.75",,,
"Feb 12, 2025 7:00 PM","Feb 12, 2025 8:00 PM","69,337.25",,,
"Feb 12, 2025 8:00 PM","Feb 12, 2025 9:00 PM","66,574.75",,,
"Feb 12, 2025 9:00 PM","Feb 12, 2025 10:00 PM","62,446.00",,,
"Feb 12, 2025 10:00 PM","Feb 12, 2025 11:00 PM","59,072.25",,,
"Feb 12, 2025 11:00 PM","Feb 13, 2025 12:00 AM","55,789.00",,,
"Feb 13, 2025 12:00 AM","Feb 13, 2025 1:00 AM","53,277.50",,,
"Feb 13, 2025 1:00 AM","Feb 13, 2025 2:00 AM","51,531.50",,,
"Feb 13, 2025 2:00 AM","Feb 13, 2025 3:00 AM","50,723.25",,,
"Feb 13, 2025 3:00 AM","Feb 13, 2025 4:00 AM","50,873.75",,,
"Feb 13, 2025 4:00 AM","Feb 13, 2025 5:00 AM","51,996.25",,,
"Feb 13, 2025 5:00 AM","Feb 13, 2025 6:00 AM","55,827.00",,,
"Feb 13, 2025 6:00 AM","Feb 13, 2025 7:00 AM","62,961.00",,,
"Feb 13, 2025 7:00 AM","Feb 13, 2025 8:00 AM","68,220.50",,,
"Feb 13, 2025 8:00 AM","Feb 13, 2025 9:00 AM","71,085.75",,,
"Feb 13, 2025 9:00 AM","Feb 13, 2025 10:00 AM","72,042.25",,,
"Feb 13, 2025 10:00 AM","Feb 13, 2025 11:00 AM","72,982.25",,,
"Feb 13, 2025 11:00 AM","Feb 13, 2025 12:00 PM","73,527.50",,,
"Feb 13, 2025 12:00 PM","Feb 13, 2025 1:00 PM","73,092.50",,,
"Feb 13, 2025 1:00 PM","Feb 13, 2025 2:00 PM","72,527.75",,,
"Feb 13, 2025 2:00 PM","Feb 13, 2025 3:00 PM","71,723.50",,,
"Feb 13, 2025 3:00 PM","Feb 13, 2025 4:00 PM","71,087.25",,,
"Feb 13, 2025 4:00 PM","Feb 13, 2025 5:00 PM","69,963.25",,,
"Feb 13, 2025 5:00 PM","Feb 13, 2025 6:00 PM","71,009.00",,,
"Feb 13, 2025 6:00 PM","Feb 13, 2025 7:00 PM","72,348.50",,,
"Feb 13, 2025 7:00 PM","Feb 13, 2025 8:00 PM","70,705.50",,,
"Feb 13, 2025 8:00 PM","Feb 13, 2025 9:00 PM","67,240.75",,,
"Feb 13, 2025 9:00 PM","Feb 13, 2025 10:00 PM","63,814.75",,,
"Feb 13, 2025 10:00 PM","Feb 13, 2025 11:00 PM","61,121.00",,,
"Feb 13, 2025 11:00 PM","Feb 14, 2025 12:00 AM","57,718.25",,,
"Feb 14, 2025 12:00 AM","Feb 14, 2025 1:00 AM","55,237.50",,,
"Feb 14, 2025 1:00 AM","Feb 14, 2025 2:00 AM","53,267.25",,,
"Feb 14, 2025 2:00 AM","Feb 14, 2025 3:00 AM","52,273.25",,,
"Feb 14, 2025 3:00 AM","Feb 14, 2025 4:00 AM","52,131.50",,,
"Feb 14, 2025 4:00 AM","Feb 14, 2025 5:00 AM","53,244.50",,,
"Feb 14, 2025 5:00 AM","Feb 14, 2025 6:00 AM","56,369.00",,,
"Feb 14, 2025 6:00 AM","Feb 14, 2025 7:00 AM","62,768.50",,,
"Feb 14, 2025 7:00 AM","Feb 14, 2025 8:00 AM","67,570.50",,,
"Feb 14, 2025 8:00 AM","Feb 14, 2025 9:00 AM","70,969.75",,,
"Feb 14, 2025 9:00 AM","Feb 14, 2025 10:00 AM","72,304.50",,,
"Feb 14, 2025 10:00 AM","Feb 14, 2025 11:00 AM","73,163.50",,,
"Feb 14, 2025 11:00 AM","Feb 14, 2025 12:00 PM","73,163.25",,,
"Feb 14, 2025 12:00 PM","Feb 14, 2025 1:00 PM","72,072.50",,,
"Feb 14, 2025 1:00 PM","Feb 14, 2025 2:00 PM","71,201.75",,,
"Feb 14, 2025 2:00 PM","Feb 14, 2025 3:00 PM","69,656.25",,,
"Feb 14, 2025 3:00 PM","Feb 14, 2025 4:00 PM","68,845.00",,,
"Feb 14, 2025 4:00 PM","Feb 14, 2025 5:00 PM","68,173.75",,,
"Feb 14, 2025 5:00 PM","Feb 14, 2025 6:00 PM","68,782.00",,,
"Feb 14, 2025 6:00 PM","Feb 14, 2025 7:00 PM","69,091.75",,,
"Feb 14, 2025 7:00 PM","Feb 14, 2025 8:00 PM","66,951.00",,,
"Feb 14, 2025 8:00 PM","Feb 14, 2025 9:00 PM","63,391.25",,,
"Feb 14, 2025 9:00 PM","Feb 14, 2025 10:00 PM","60,086.25",,,
"Feb 14, 2025 10:00 PM","Feb 14, 2025 11:00 PM","57,515.50",,,
"Feb 14, 2025 11:00 PM","Feb 15, 2025 12:00 AM","54,516.00",,,
"Feb 15, 2025 12:00 AM","Feb 15, 2025 1:00 AM","51,777.50",,,
"Feb 15, 2025 1:00 AM","Feb 15, 2025 2:00 AM","49,510.25",,,
"Feb 15, 2025 2:00 AM","Feb 15, 2025 3:00 AM","48,230.25",,,
"Feb 15, 2025 3:00 AM","Feb 15, 2025 4:00 AM","47,948.25",,,
"Feb 15, 2025 4:00 AM","Feb 15, 2025 5:00 AM","48,064.50",,,
"Feb 15, 2025 5:00 AM","Feb 15, 2025 6:00 AM","48,060.00",,,
"Feb 15, 2025 6:00 AM","Feb 15, 2025 7:00 AM","49,040.50",,,
"Feb 15, 2025 7:00 AM","Feb 15, 2025 8:00 AM","51,421.75",,,
"Feb 15, 2025 8:00 AM","Feb 15, 2025 9:00 AM","55,212.75",,,
"Feb 15, 2025 9:00 AM","Feb 15, 2025 10:00 AM","58,913.75",,,
"Feb 15, 2025 10:00 AM","Feb 15, 2025 11:00 AM","61,060.00",,,
"Feb 15, 2025 11:00 AM","Feb 15, 2025 12:00 PM","61,733.25",,,
"Feb 15, 2025 12:00 PM","Feb 15, 2025 1:00 PM","60,682.00",,,
"Feb 15, 2025 1:00 PM","Feb 15, 2025 2:00 PM","59,126.00",,,
"Feb 15, 2025 2:00 PM","Feb 15, 2025 3:00 PM","57,807.50",,,
"Feb 15, 2025 3:00 PM","Feb 15, 2025 4:00 PM","57,165.50",,,
"Feb 15, 2025 4:00 PM","Feb 15, 2025 5:00 PM","57,319.50",,,
"Feb 15, 2025 5:00 PM","Feb 15, 2025 6:00 PM","59,332.50",,,
"Feb 15, 2025 6:00 PM","Feb 15, 2025 7:00 PM","61,193.75",,,
"Feb 15, 2025 7:00 PM","Feb 15, 2025 8:00 PM","59,620.75",,,
"Feb 15, 2025 8:00 PM","Feb 15, 2025 9:00 PM","56,485.50",,,
"Feb 15, 2025 9:00 PM","Feb 15, 2025 10:00 PM","54,074.50",,,
"Feb 15, 2025 10:00 PM","Feb 15, 2025 11:00 PM","52,763.75",,,
"Feb 15, 2025 11:00 PM","Feb 16, 2025 12:00 AM","50,267.75",,,
"Feb 16, 2025 12:00 AM","Feb 16, 2025 1:00 AM","47,980.75",,,
"Feb 16, 2025 1:00 AM","Feb 16, 2025 2:00 AM","46,358.75",,,
"Feb 16, 2025 2:00 AM","Feb 16, 2025 3:00 AM","45,360.25",,,
"Feb 16, 2025 3:00 AM","Feb 16, 2025 4:00 AM","45,175.75",,,
"Feb 16, 2025 4:00 AM","Feb 16, 2025 5:00 AM","45,048.00",,,
"Feb 16, 2025 5:00 AM","Feb 16, 2025 6:00 AM","45,418.75",,,
"Feb 16, 2025 6:00 AM","Feb 16, 2025 7:00 AM","45,680.50",,,
"Feb 16, 2025 7:00 AM","Feb 16, 2025 8:00 AM","47,449.75",,,
"Feb 16, 2025 8:00 AM","Feb 16, 2025 9:00 AM","50,332.75",,,
"Feb 16, 2025 9:00 AM","Feb 16, 2025 10:00 AM","53,641.25",,,
"Feb 16, 2025 10:00 AM","Feb 16, 2025 11:00 AM","55,923.00",,,
"Feb 16, 2025 11:00 AM","Feb 16, 2025 12:00 PM","56,958.00",,,
"Feb 16, 2025 12:00 PM","Feb 16, 2025 1:00 PM","56,445.00",,,
"Feb 16, 2025 1:00 PM","Feb 16, 2025 2:00 PM","54,641.00",,,
"Feb 16, 2025 2:00 PM","Feb 16, 2025 3:00 PM","53,168.50",,,
"Feb 16, 2025 3:00 PM","Feb 16, 2025 4:00 PM","53,024.00",,,
"Feb 16, 2025 4:00 PM","Feb 16, 2025 5:00 PM","54,080.75",,,
"Feb 16, 2025 5:00 PM","Feb 16, 2025 6:00 PM","56,851.25",,,
"Feb 16, 2025 6:00 PM","Feb 16, 2025 7:00 PM","60,171.00",,,
"Feb 16, 2025 7:00 PM","Feb 16, 2025 8:00 PM","59,325.00",,,
"Feb 16, 2025 8:00 PM","Feb 16, 2025 9:00 PM","57,077.00",,,
"Feb 16, 2025 9:00 PM","Feb 16, 2025 10:00 PM","55,649.50",,,
"Feb 16, 2025 10:00 PM","Feb 16, 2025 11:00 PM","54,573.25",,,
"Feb 16, 2025 11:00 PM","Feb 17, 2025 12:00 AM","52,813.00",,,
"Feb 17, 2025 12:00 AM","Feb 17, 2025 1:00 AM","50,692.75",,,
"Feb 17, 2025 1:00 AM","Feb 17, 2025 2:00 AM","49,432.75",,,
"Feb 17, 2025 2:00 AM","Feb 17, 2025 3:00 AM","48,733.50",,,
"Feb 17, 2025 3:00 AM","Feb 17, 2025 4:00 AM","48,723.75",,,
"Feb 17, 2025 4:00 AM","Feb 17, 2025 5:00 AM","50,163.50",,,
"Feb 17, 2025 5:00 AM","Feb 17, 2025 6:00 AM","54,207.25",,,
"Feb 17, 2025 6:00 AM","Feb 17, 2025 7:00 AM","62,743.25",,,
"Feb 17, 2025 7:00 AM","Feb 17, 2025 8:00 AM","68,710.75",,,
"Feb 17, 2025 8:00 AM","Feb 17, 2025 9:00 AM","71,411.75",,,
"Feb 17, 2025 9:00 AM","Feb 17, 2025 10:00 AM","71,783.75",,,
"Feb 17, 2025 10:00 AM","Feb 17, 2025 11:00 AM","71,362.75",,,
"Feb 17, 2025 11:00 AM","Feb 17, 2025 12:00 PM","70,520.50",,,
"Feb 17, 2025 12:00 PM","Feb 17, 2025 1:00 PM","69,069.00",,,
"Feb 17, 2025 1:00 PM","Feb 17, 2025 2:00 PM","67,241.75",,,
"Feb 17, 2025 2:00 PM","Feb 17, 2025 3:00 PM","65,283.75",,,
"Feb 17, 2025 3:00 PM","Feb 17, 2025 4:00 PM","65,261.75",,,
"Feb 17, 2025 4:00 PM","Feb 17, 2025 5:00 PM","65,688.50",,,
"Feb 17, 2025 5:00 PM","Feb 17, 2025 6:00 PM","67,677.75",,,
"Feb 17, 2025 6:00 PM","Feb 17, 2025 7:00 PM","70,048.75",,,
"Feb 17, 2025 7:00 PM","Feb 17, 2025 8:00 PM","68,978.75",,,
"Feb 17, 2025 8:00 PM","Feb 17, 2025 9:00 PM","65,881.25",,,
"Feb 17, 2025 9:00 PM","Feb 17, 2025 10:00 PM","63,140.00",,,
"Feb 17, 2025 10:00 PM","Feb 17, 2025 11:00 PM","60,620.25",,,
"Feb 17, 2025 11:00 PM","Feb 18, 2025 12:00 AM","57,871.50",,,
"Feb 18, 2025 12:00 AM","Feb 18, 2025 1:00 AM","55,030.25",,,
"Feb 18, 2025 1:00 AM","Feb 18, 2025 2:00 AM","53,476.25",,,
"Feb 18, 2025 2:00 AM","Feb 18, 2025 3:00 AM","52,433.50",,,
"Feb 18, 2025 3:00 AM","Feb 18, 2025 4:00 AM","53,021.75",,,
"Feb 18, 2025 4:00 AM","Feb 18, 2025 5:00 AM","54,432.00",,,
"Feb 18, 2025 5:00 AM","Feb 18, 2025 6:00 AM","57,636.50",,,
"Feb 18, 2025 6:00 AM","Feb 18, 2025 7:00 AM","64,297.50",,,
"Feb 18, 2025 7:00 AM","Feb 18, 2025 8:00 AM","69,666.75",,,
"Feb 18, 2025 8:00 AM","Feb 18, 2025 9:00 AM","72,547.75",,,
"Feb 18, 2025 9:00 AM","Feb 18, 2025 10:00 AM","72,713.75",,,
"Feb 18, 2025 10:00 AM","Feb 18, 2025 11:00 AM","72,128.50",,,
"Feb 18, 2025 11:00 AM","Feb 18, 2025 12:00 PM","70,467.00",,,
"Feb 18, 2025 12:00 PM","Feb 18, 2025 1:00 PM","68,329.00",,,
"Feb 18, 2025 1:00 PM","Feb 18, 2025 2:00 PM","66,657.25",,,
