start date/time,temperature_2m ,precipitation (mm),rain (mm),snowfall (cm),weather_code (wmo code),wind_speed_100m (km/h),relative_humidity_2m (%),day_price,grid_load,,,,Year,Month,Day,Hour,day of the week
06/02/2023 03:00,-4.1,0,0,0,3,16.4,,142.09,"45,875.75",,,,2023,2,6,3,Monday
06/02/2023 04:00,-3.5,0,0,0,3,16.8,,140.1,"47,145.75",,,,2023,2,6,4,Monday
06/02/2023 05:00,-2.9,0,0,0,3,17.2,,148.93,"50,185.50",,,,2023,2,6,5,Monday
06/02/2023 06:00,-2.5,0.1,0,0.07,71,17.1,,175.67,"57,527.25",,,,2023,2,6,6,Monday
06/02/2023 07:00,-2.1,0.1,0,0.07,71,13.6,,200.65,"63,027.00",,,,2023,2,6,7,Monday
06/02/2023 08:00,-1.7,0.2,0,0.14,71,10.1,,213.39,"65,810.00",,,,2023,2,6,8,Monday
06/02/2023 09:00,-1.2,0.2,0,0.14,71,5,,200.65,"66,195.75",,,,2023,2,6,9,Monday
06/02/2023 10:00,-0.9,0.1,0,0.07,71,4.8,,185.08,"66,622.50",,,,2023,2,6,10,Monday
06/02/2023 11:00,-0.1,0,0,0,3,12.8,,179.84,"67,024.25",,,,2023,2,6,11,Monday
06/02/2023 12:00,0.7,0,0,0,3,17.9,,168.72,"66,776.25",,,,2023,2,6,12,Monday
06/02/2023 13:00,0.5,0,0,0,3,20.1,,161.16,"65,965.50",,,,2023,2,6,13,Monday
06/02/2023 14:00,0.4,0,0,0,1,15.5,,163.9,"65,475.75",,,,2023,2,6,14,Monday
06/02/2023 15:00,0.8,0,0,0,1,13.2,,170.67,"64,379.00",,,,2023,2,6,15,Monday
06/02/2023 16:00,0.2,0,0,0,0,14.1,,181.8,"63,561.50",,,,2023,2,6,16,Monday
06/02/2023 17:00,-3.5,0,0,0,0,13.6,,198.94,"65,661.00",,,,2023,2,6,17,Monday
06/02/2023 18:00,-4.5,0,0,0,0,14.1,,213.5,"67,274.25",,,,2023,2,6,18,Monday
06/02/2023 19:00,-4.9,0,0,0,0,13.3,,205.38,"65,802.00",,,,2023,2,6,19,Monday
06/02/2023 20:00,-5.4,0,0,0,0,13.7,,186.21,"61,973.25",,,,2023,2,6,20,Monday
06/02/2023 21:00,-5.4,0,0,0,0,15.6,,166.48,"58,107.50",,,,2023,2,6,21,Monday
06/02/2023 22:00,-5.7,0,0,0,0,15.1,,159.82,"55,494.75",,,,2023,2,6,22,Monday
06/02/2023 23:00,-5.9,0,0,0,0,15.1,,154,"52,771.75",,,,2023,2,6,23,Monday
07/02/2023 00:00,-5.9,0,0,0,0,15.5,,145.78,"49,887.75",,,,2023,2,7,0,Tuesday
07/02/2023 01:00,-5.8,0,0,0,0,12.3,,142.21,"48,610.75",,,,2023,2,7,1,Tuesday
07/02/2023 02:00,-5.5,0,0,0,2,10.1,,140.42,"48,410.75",,,,2023,2,7,2,Tuesday
07/02/2023 03:00,-4.8,0,0,0,1,8.7,,139.44,"49,302.75",,,,2023,2,7,3,Tuesday
07/02/2023 04:00,-5.1,0,0,0,1,7.1,,141.6,"49,888.75",,,,2023,2,7,4,Tuesday
07/02/2023 05:00,-5.2,0,0,0,0,6.6,,145.87,"52,968.75",,,,2023,2,7,5,Tuesday
07/02/2023 06:00,-6.3,0,0,0,3,4.2,,170.54,"59,906.25",,,,2023,2,7,6,Tuesday
07/02/2023 07:00,-7.3,0,0,0,3,3.1,,198.04,"64,835.00",,,,2023,2,7,7,Tuesday
07/02/2023 08:00,-7.7,0,0,0,3,3.3,,214.16,"66,489.00",,,,2023,2,7,8,Tuesday
07/02/2023 09:00,-6,0,0,0,3,8.9,,191.85,"66,268.00",,,,2023,2,7,9,Tuesday
07/02/2023 10:00,-3.4,0,0,0,1,10,,172.52,"66,672.75",,,,2023,2,7,10,Tuesday
07/02/2023 11:00,-0.7,0,0,0,2,4.9,,141.83,"67,292.25",,,,2023,2,7,11,Tuesday
07/02/2023 12:00,0.8,0,0,0,1,3.7,,140.33,"67,263.00",,,,2023,2,7,12,Tuesday
07/02/2023 13:00,0.4,0,0,0,2,2.1,,134.86,"66,439.25",,,,2023,2,7,13,Tuesday
07/02/2023 14:00,1.1,0,0,0,3,3.2,,148.34,"65,036.50",,,,2023,2,7,14,Tuesday
07/02/2023 15:00,1.1,0,0,0,3,4.3,,171.86,"63,411.00",,,,2023,2,7,15,Tuesday
07/02/2023 16:00,0,0,0,0,2,4.7,,189.98,"62,732.25",,,,2023,2,7,16,Tuesday
07/02/2023 17:00,-0.3,0,0,0,2,4,,222.26,"65,082.25",,,,2023,2,7,17,Tuesday
07/02/2023 18:00,-2.6,0,0,0,3,4.9,,245.6,"67,113.50",,,,2023,2,7,18,Tuesday
07/02/2023 19:00,-3.8,0,0,0,3,6.5,,229,"65,789.25",,,,2023,2,7,19,Tuesday
07/02/2023 20:00,-4.3,0,0,0,1,6.4,,199.03,"62,556.50",,,,2023,2,7,20,Tuesday
07/02/2023 21:00,-5.5,0,0,0,1,11.1,,188.18,"59,205.25",,,,2023,2,7,21,Tuesday
07/02/2023 22:00,-5.6,0,0,0,0,12.8,,173.36,"56,644.75",,,,2023,2,7,22,Tuesday
07/02/2023 23:00,-5.7,0,0,0,0,13.7,,163.08,"53,332.00",,,,2023,2,7,23,Tuesday
08/02/2023 00:00,-5.9,0,0,0,3,12.8,,160.05,"50,679.25",,,,2023,2,8,0,Wednesday
08/02/2023 01:00,-4.6,0,0,0,0,7.7,,155.16,"49,014.50",,,,2023,2,8,1,Wednesday
08/02/2023 02:00,-5.4,0,0,0,0,6.5,,150,"48,221.00",,,,2023,2,8,2,Wednesday
08/02/2023 03:00,-6,0,0,0,0,9.8,,147.97,"48,390.25",,,,2023,2,8,3,Wednesday
08/02/2023 04:00,-6,0,0,0,0,15,,145.97,"49,691.50",,,,2023,2,8,4,Wednesday
08/02/2023 05:00,-5.7,0,0,0,0,19.5,,149.18,"52,873.00",,,,2023,2,8,5,Wednesday
08/02/2023 06:00,-5.6,0,0,0,1,19.7,,175.69,"59,739.25",,,,2023,2,8,6,Wednesday
08/02/2023 07:00,-5.6,0,0,0,1,19.4,,196.64,"64,988.75",,,,2023,2,8,7,Wednesday
08/02/2023 08:00,-5.4,0,0,0,3,19.3,,216.19,"67,384.75",,,,2023,2,8,8,Wednesday
08/02/2023 09:00,-3.7,0,0,0,0,20.5,,177.75,"67,894.25",,,,2023,2,8,9,Wednesday
08/02/2023 10:00,-1.8,0,0,0,0,15,,128,"68,205.75",,,,2023,2,8,10,Wednesday
08/02/2023 11:00,-0.3,0,0,0,0,14,,126.33,"68,384.25",,,,2023,2,8,11,Wednesday
08/02/2023 12:00,1,0,0,0,0,15.4,,124.95,"67,598.25",,,,2023,2,8,12,Wednesday
08/02/2023 13:00,1,0,0,0,0,19.5,,124.96,"66,933.75",,,,2023,2,8,13,Wednesday
08/02/2023 14:00,1.5,0,0,0,1,17.5,,124.95,"64,962.25",,,,2023,2,8,14,Wednesday
08/02/2023 15:00,1.5,0,0,0,0,17.7,,134.49,"63,567.50",,,,2023,2,8,15,Wednesday
08/02/2023 16:00,0.6,0,0,0,0,19.9,,156.86,"63,261.50",,,,2023,2,8,16,Wednesday
08/02/2023 17:00,-1.9,0,0,0,0,25.9,,183.99,"66,167.50",,,,2023,2,8,17,Wednesday
08/02/2023 18:00,-2.7,0,0,0,0,29.1,,192.45,"68,921.25",,,,2023,2,8,18,Wednesday
08/02/2023 19:00,-3.1,0,0,0,0,28.9,,153,"68,771.00",,,,2023,2,8,19,Wednesday
08/02/2023 20:00,-3.2,0,0,0,0,30.9,,145.45,"65,198.75",,,,2023,2,8,20,Wednesday
08/02/2023 21:00,-3.2,0,0,0,0,32,,133.81,"61,652.50",,,,2023,2,8,21,Wednesday
08/02/2023 22:00,-3.6,0,0,0,0,30.1,,127.73,"58,488.00",,,,2023,2,8,22,Wednesday
08/02/2023 23:00,-3.8,0,0,0,0,30.5,,118.94,"54,673.50",,,,2023,2,8,23,Wednesday
09/02/2023 00:00,-4.1,0,0,0,0,29.2,,109.56,"53,768.50",,,,2023,2,9,0,Thursday
09/02/2023 01:00,-3.7,0,0,0,0,26.7,,118.36,"52,452.25",,,,2023,2,9,1,Thursday
09/02/2023 02:00,-4.4,0,0,0,0,24.5,,115.12,"51,512.25",,,,2023,2,9,2,Thursday
09/02/2023 03:00,-4.7,0,0,0,0,24.6,,115.46,"51,462.00",,,,2023,2,9,3,Thursday
09/02/2023 04:00,-4.7,0,0,0,0,26.3,,120.47,"52,377.50",,,,2023,2,9,4,Thursday
09/02/2023 05:00,-4.7,0,0,0,0,27.7,,132.57,"55,377.00",,,,2023,2,9,5,Thursday
09/02/2023 06:00,-4.7,0,0,0,0,28.7,,155.24,"62,298.50",,,,2023,2,9,6,Thursday
09/02/2023 07:00,-4.8,0,0,0,0,28.6,,174.46,"67,737.00",,,,2023,2,9,7,Thursday
09/02/2023 08:00,-4.6,0,0,0,0,29.6,,173.02,"69,331.25",,,,2023,2,9,8,Thursday
09/02/2023 09:00,-3.1,0,0,0,3,29.9,,111.36,"69,727.25",,,,2023,2,9,9,Thursday
09/02/2023 10:00,-1.2,0,0,0,3,21.7,,114.01,"70,251.75",,,,2023,2,9,10,Thursday
09/02/2023 11:00,0.5,0,0,0,3,24.5,,111.77,"70,155.25",,,,2023,2,9,11,Thursday
09/02/2023 12:00,2.1,0,0,0,3,27.3,,111.18,"69,343.25",,,,2023,2,9,12,Thursday
09/02/2023 13:00,2.6,0,0,0,3,20,,110.19,"67,860.75",,,,2023,2,9,13,Thursday
09/02/2023 14:00,3,0,0,0,3,19.1,,121.46,"65,627.75",,,,2023,2,9,14,Thursday
09/02/2023 15:00,2.8,0,0,0,3,17.9,,157.91,"64,342.00",,,,2023,2,9,15,Thursday
09/02/2023 16:00,1.7,0,0,0,3,22.2,,165.04,"64,408.75",,,,2023,2,9,16,Thursday
09/02/2023 17:00,-0.7,0,0,0,3,26.2,,173.25,"67,030.75",,,,2023,2,9,17,Thursday
09/02/2023 18:00,-1.2,0,0,0,3,29.9,,166.33,"69,336.50",,,,2023,2,9,18,Thursday
09/02/2023 19:00,-1.4,0,0,0,3,28.2,,134.89,"68,047.50",,,,2023,2,9,19,Thursday
09/02/2023 20:00,-1.7,0,0,0,3,30.1,,115.77,"64,982.75",,,,2023,2,9,20,Thursday
09/02/2023 21:00,-1.9,0,0,0,0,30.3,,135.77,"61,230.50",,,,2023,2,9,21,Thursday
09/02/2023 22:00,-2.4,0,0,0,2,29.6,,119.93,"58,164.00",,,,2023,2,9,22,Thursday
09/02/2023 23:00,-2.5,0,0,0,3,28.8,,117.95,"54,882.75",,,,2023,2,9,23,Thursday
10/02/2023 00:00,-1.1,0,0,0,3,26.6,,122.69,"52,975.75",,,,2023,2,10,0,Friday
10/02/2023 01:00,0.6,0,0,0,3,25.2,,123.09,"50,916.75",,,,2023,2,10,1,Friday
10/02/2023 02:00,0.9,0,0,0,3,25.5,,116.32,"50,254.50",,,,2023,2,10,2,Friday
10/02/2023 03:00,0,0,0,0,3,26.8,,116.7,"50,540.00",,,,2023,2,10,3,Friday
10/02/2023 04:00,-1.2,0,0,0,3,27.8,,118.51,"52,193.00",,,,2023,2,10,4,Friday
10/02/2023 05:00,-0.9,0,0,0,3,29.4,,125.47,"54,207.50",,,,2023,2,10,5,Friday
10/02/2023 06:00,-0.7,0,0,0,3,29.7,,153.99,"60,719.75",,,,2023,2,10,6,Friday
10/02/2023 07:00,0.6,0,0,0,3,27.6,,185.91,"66,197.25",,,,2023,2,10,7,Friday
10/02/2023 08:00,1,0,0,0,3,27.2,,196.23,"69,000.75",,,,2023,2,10,8,Friday
10/02/2023 09:00,1.8,0,0,0,3,27.2,,158.72,"69,437.25",,,,2023,2,10,9,Friday
10/02/2023 10:00,3.6,0,0,0,3,30,,140.35,"69,795.50",,,,2023,2,10,10,Friday
10/02/2023 11:00,4.2,0,0,0,3,27.7,,131.68,"69,023.75",,,,2023,2,10,11,Friday
10/02/2023 12:00,4.6,0,0,0,3,25.7,,118.84,"67,912.50",,,,2023,2,10,12,Friday
10/02/2023 13:00,5,0,0,0,3,21.1,,117.94,"66,368.75",,,,2023,2,10,13,Friday
10/02/2023 14:00,6,0,0,0,3,26.4,,110.12,"64,468.25",,,,2023,2,10,14,Friday
10/02/2023 15:00,5.5,0,0,0,3,25.4,,127.95,"63,237.75",,,,2023,2,10,15,Friday
10/02/2023 16:00,4.7,0,0,0,3,27.4,,123.76,"63,088.50",,,,2023,2,10,16,Friday
10/02/2023 17:00,4,0,0,0,3,28.1,,158.93,"65,663.00",,,,2023,2,10,17,Friday
10/02/2023 18:00,3.1,0,0,0,3,28.8,,129.55,"67,233.00",,,,2023,2,10,18,Friday
10/02/2023 19:00,2.3,0,0,0,2,32.6,,108.29,"65,628.25",,,,2023,2,10,19,Friday
10/02/2023 20:00,2.6,0,0,0,3,34,,108.26,"61,913.50",,,,2023,2,10,20,Friday
10/02/2023 21:00,2.8,0,0,0,3,33.2,,94.66,"59,117.00",,,,2023,2,10,21,Friday
10/02/2023 22:00,1.7,0,0,0,3,34.9,,89.19,"56,721.50",,,,2023,2,10,22,Friday
10/02/2023 23:00,2.3,0,0,0,3,35.3,,45,"53,724.00",,,,2023,2,10,23,Friday
11/02/2023 00:00,1.6,0,0,0,3,37.4,,89.89,"50,947.75",,,,2023,2,11,0,Saturday
11/02/2023 01:00,2.6,0,0,0,3,34.9,,85.38,"49,206.50",,,,2023,2,11,1,Saturday
11/02/2023 02:00,3.1,0,0,0,3,37.1,,85.03,"48,404.75",,,,2023,2,11,2,Saturday
11/02/2023 03:00,3.5,0,0,0,3,37.3,,81.87,"47,986.25",,,,2023,2,11,3,Saturday
11/02/2023 04:00,3.8,0.1,0.1,0,51,33.7,,82.31,"48,032.25",,,,2023,2,11,4,Saturday
11/02/2023 05:00,4.1,0,0,0,3,32.3,,80.88,"47,428.00",,,,2023,2,11,5,Saturday
11/02/2023 06:00,4.4,0,0,0,3,34.5,,82.95,"48,342.00",,,,2023,2,11,6,Saturday
11/02/2023 07:00,4.7,0,0,0,3,37.2,,86.59,"51,050.00",,,,2023,2,11,7,Saturday
11/02/2023 08:00,5.1,0,0,0,3,38.9,,93.13,"54,456.25",,,,2023,2,11,8,Saturday
11/02/2023 09:00,5.5,0,0,0,3,39.5,,93.95,"56,617.50",,,,2023,2,11,9,Saturday
11/02/2023 10:00,6,0,0,0,3,38.1,,93.01,"58,420.50",,,,2023,2,11,10,Saturday
11/02/2023 11:00,6.6,0,0,0,3,39.7,,89.93,"59,948.50",,,,2023,2,11,11,Saturday
11/02/2023 12:00,7.1,0.1,0.1,0,51,39.3,,93.23,"59,187.75",,,,2023,2,11,12,Saturday
11/02/2023 13:00,7.1,0,0,0,3,36.7,,90.92,"57,610.00",,,,2023,2,11,13,Saturday
11/02/2023 14:00,7.4,0,0,0,3,35.3,,93.89,"56,321.50",,,,2023,2,11,14,Saturday
11/02/2023 15:00,7.8,0,0,0,3,35.5,,101.13,"55,207.75",,,,2023,2,11,15,Saturday
11/02/2023 16:00,7.6,0,0,0,3,35.9,,118.36,"55,208.75",,,,2023,2,11,16,Saturday
11/02/2023 17:00,7.6,0,0,0,3,37.2,,153.94,"57,909.75",,,,2023,2,11,17,Saturday
11/02/2023 18:00,7.4,0,0,0,3,35.3,,152.79,"59,958.75",,,,2023,2,11,18,Saturday
11/02/2023 19:00,7.3,0,0,0,3,35.8,,140.73,"57,328.00",,,,2023,2,11,19,Saturday
11/02/2023 20:00,7.3,0,0,0,3,32.1,,140.42,"53,509.00",,,,2023,2,11,20,Saturday
11/02/2023 21:00,7,0,0,0,3,27.8,,138.28,"50,833.25",,,,2023,2,11,21,Saturday
11/02/2023 22:00,6.8,0,0,0,3,23.5,,143.76,"49,078.00",,,,2023,2,11,22,Saturday
11/02/2023 23:00,6.4,0,0,0,3,20.3,,138.06,"46,151.25",,,,2023,2,11,23,Saturday
12/02/2023 00:00,6.2,0,0,0,3,20.1,,129.72,"43,682.00",,,,2023,2,12,0,Sunday
12/02/2023 01:00,6.2,0,0,0,3,21.2,,125.49,"41,826.75",,,,2023,2,12,1,Sunday
12/02/2023 02:00,6.3,0,0,0,3,21.8,,131.79,"40,786.75",,,,2023,2,12,2,Sunday
12/02/2023 03:00,6.1,0,0,0,3,23.5,,127.57,"40,265.25",,,,2023,2,12,3,Sunday
12/02/2023 04:00,6.1,0,0,0,3,23.2,,118.46,"40,296.75",,,,2023,2,12,4,Sunday
12/02/2023 05:00,6.1,0,0,0,3,22.6,,118.89,"40,491.50",,,,2023,2,12,5,Sunday
12/02/2023 06:00,5.9,0,0,0,3,19.7,,108.02,"40,655.50",,,,2023,2,12,6,Sunday
12/02/2023 07:00,5.8,0,0,0,3,19.7,,116.17,"42,457.00",,,,2023,2,12,7,Sunday
12/02/2023 08:00,5.7,0,0,0,3,20.4,,149.4,"45,746.75",,,,2023,2,12,8,Sunday
12/02/2023 09:00,5.8,0,0,0,3,18.5,,144.27,"49,142.00",,,,2023,2,12,9,Sunday
12/02/2023 10:00,6.4,0,0,0,3,14.7,,145.56,"51,619.50",,,,2023,2,12,10,Sunday
12/02/2023 11:00,6.6,0,0,0,3,10.1,,140.07,"53,579.00",,,,2023,2,12,11,Sunday
12/02/2023 12:00,6.8,0,0,0,3,11.9,,129.89,"53,619.00",,,,2023,2,12,12,Sunday
12/02/2023 13:00,7.2,0,0,0,3,17,,120,"51,923.50",,,,2023,2,12,13,Sunday
12/02/2023 14:00,7.8,0,0,0,3,17.7,,120,"50,368.00",,,,2023,2,12,14,Sunday
12/02/2023 15:00,8,0,0,0,3,18.8,,124.63,"49,586.25",,,,2023,2,12,15,Sunday
12/02/2023 16:00,8,0,0,0,3,19.5,,135.16,"50,152.75",,,,2023,2,12,16,Sunday
12/02/2023 17:00,7.2,0,0,0,3,20.2,,158.54,"52,682.50",,,,2023,2,12,17,Sunday
12/02/2023 18:00,6.6,0,0,0,3,21.3,,167.51,"55,696.50",,,,2023,2,12,18,Sunday
12/02/2023 19:00,6.5,0,0,0,3,21,,169.49,"54,477.75",,,,2023,2,12,19,Sunday
12/02/2023 20:00,6.4,0,0,0,3,20.4,,160,"51,817.00",,,,2023,2,12,20,Sunday
12/02/2023 21:00,6.3,0,0,0,3,21.3,,140.89,"50,217.25",,,,2023,2,12,21,Sunday
12/02/2023 22:00,6.3,0,0,0,3,21.7,,151.91,"49,534.75",,,,2023,2,12,22,Sunday
12/02/2023 23:00,6.4,0,0,0,3,21.7,,137.98,"46,957.75",,,,2023,2,12,23,Sunday
13/02/2023 00:00,6.4,0,0,0,3,20.6,,137.5,"45,029.00",,,,2023,2,13,0,Monday
13/02/2023 01:00,6.7,0,0,0,3,20.2,,132.68,"43,572.50",,,,2023,2,13,1,Monday
13/02/2023 02:00,6.6,0,0,0,3,19.7,,132.64,"43,067.25",,,,2023,2,13,2,Monday
13/02/2023 03:00,6.3,0,0,0,3,17.3,,129.04,"43,688.00",,,,2023,2,13,3,Monday
13/02/2023 04:00,6,0,0,0,3,17.6,,130.84,"45,328.75",,,,2023,2,13,4,Monday
13/02/2023 05:00,5.7,0,0,0,3,18.3,,137.36,"48,865.75",,,,2023,2,13,5,Monday
13/02/2023 06:00,5.6,0,0,0,3,19.8,,163.19,"56,894.25",,,,2023,2,13,6,Monday
13/02/2023 07:00,5.4,0,0,0,3,16.6,,196.08,"62,655.75",,,,2023,2,13,7,Monday
13/02/2023 08:00,5.4,0,0,0,3,17.6,,215.87,"65,414.00",,,,2023,2,13,8,Monday
13/02/2023 09:00,6,0,0,0,3,17.3,,196.2,"65,714.75",,,,2023,2,13,9,Monday
13/02/2023 10:00,6.3,0,0,0,3,16.9,,173.35,"65,987.50",,,,2023,2,13,10,Monday
13/02/2023 11:00,6.7,0,0,0,3,13,,154.42,"66,529.25",,,,2023,2,13,11,Monday
13/02/2023 12:00,7.1,0.1,0.1,0,51,15,,140,"65,788.50",,,,2023,2,13,12,Monday
13/02/2023 13:00,7.3,0,0,0,3,16.9,,136.87,"64,539.50",,,,2023,2,13,13,Monday
13/02/2023 14:00,7.5,0,0,0,3,20.6,,140,"63,373.50",,,,2023,2,13,14,Monday
13/02/2023 15:00,7.6,0,0,0,3,20.3,,157.45,"62,437.25",,,,2023,2,13,15,Monday
13/02/2023 16:00,7.3,0,0,0,3,17.1,,166.06,"61,555.00",,,,2023,2,13,16,Monday
13/02/2023 17:00,6.8,0,0,0,3,17.3,,188.06,"63,523.00",,,,2023,2,13,17,Monday
13/02/2023 18:00,6.1,0,0,0,3,19.1,,221.8,"65,995.25",,,,2023,2,13,18,Monday
13/02/2023 19:00,5.7,0,0,0,3,19.2,,206.6,"64,523.00",,,,2023,2,13,19,Monday
13/02/2023 20:00,5,0,0,0,3,18.9,,187.86,"60,621.75",,,,2023,2,13,20,Monday
13/02/2023 21:00,4.4,0,0,0,3,18.3,,168.95,"57,108.50",,,,2023,2,13,21,Monday
13/02/2023 22:00,3.3,0,0,0,3,16.3,,160.97,"54,306.00",,,,2023,2,13,22,Monday
13/02/2023 23:00,3,0,0,0,2,14.3,,150.12,"50,945.25",,,,2023,2,13,23,Monday
14/02/2023 00:00,3,0,0,0,2,10.5,,135.62,"47,763.75",,,,2023,2,14,0,Tuesday
14/02/2023 01:00,4,0,0,0,2,6.3,,132.32,"46,387.25",,,,2023,2,14,1,Tuesday
14/02/2023 02:00,3.2,0,0,0,0,4.4,,132.16,"45,763.00",,,,2023,2,14,2,Tuesday
14/02/2023 03:00,2.2,0,0,0,0,5,,132.12,"46,403.75",,,,2023,2,14,3,Tuesday
14/02/2023 04:00,2,0,0,0,0,5.2,,132.32,"47,759.50",,,,2023,2,14,4,Tuesday
14/02/2023 05:00,2.3,0,0,0,0,4.7,,141.93,"50,466.00",,,,2023,2,14,5,Tuesday
14/02/2023 06:00,2.2,0,0,0,3,5.2,,166.22,"57,498.25",,,,2023,2,14,6,Tuesday
14/02/2023 07:00,1.1,0,0,0,3,3.8,,199.99,"62,761.25",,,,2023,2,14,7,Tuesday
14/02/2023 08:00,-0.4,0,0,0,3,4.5,,206.98,"64,957.50",,,,2023,2,14,8,Tuesday
14/02/2023 09:00,1.4,0,0,0,3,6.7,,180.6,"65,017.00",,,,2023,2,14,9,Tuesday
14/02/2023 10:00,3.4,0,0,0,3,7,,138.26,"65,459.50",,,,2023,2,14,10,Tuesday
14/02/2023 11:00,5.5,0,0,0,2,7.9,,139.16,"65,568.75",,,,2023,2,14,11,Tuesday
14/02/2023 12:00,7,0,0,0,2,9,,130.36,"64,340.75",,,,2023,2,14,12,Tuesday
14/02/2023 13:00,6.2,0,0,0,3,5.7,,125.41,"63,423.00",,,,2023,2,14,13,Tuesday
14/02/2023 14:00,6.6,0,0,0,3,7.3,,126.93,"62,164.50",,,,2023,2,14,14,Tuesday
14/02/2023 15:00,6.7,0,0,0,3,8,,132.32,"60,923.75",,,,2023,2,14,15,Tuesday
14/02/2023 16:00,6.7,0,0,0,3,8.9,,152.7,"60,661.50",,,,2023,2,14,16,Tuesday
14/02/2023 17:00,5.2,0,0,0,2,11.8,,180.81,"62,932.25",,,,2023,2,14,17,Tuesday
14/02/2023 18:00,3.5,0,0,0,1,16.4,,199.99,"65,627.50",,,,2023,2,14,18,Tuesday
14/02/2023 19:00,2.8,0,0,0,1,18.5,,192.97,"64,634.75",,,,2023,2,14,19,Tuesday
14/02/2023 20:00,2.3,0,0,0,1,19.7,,175.81,"61,209.50",,,,2023,2,14,20,Tuesday
14/02/2023 21:00,1.5,0,0,0,0,19.8,,160.09,"57,573.50",,,,2023,2,14,21,Tuesday
14/02/2023 22:00,0.6,0,0,0,0,19,,151.03,"54,456.00",,,,2023,2,14,22,Tuesday
14/02/2023 23:00,0.1,0,0,0,0,19.1,,141.73,"51,145.25",,,,2023,2,14,23,Tuesday
15/02/2023 00:00,-0.5,0,0,0,0,19.3,,134.81,"48,176.25",,,,2023,2,15,0,Wednesday
15/02/2023 01:00,-0.8,0,0,0,0,18.9,,130.95,"46,847.00",,,,2023,2,15,1,Wednesday
15/02/2023 02:00,-1.7,0,0,0,0,17.8,,130,"46,263.50",,,,2023,2,15,2,Wednesday
15/02/2023 03:00,-1.9,0,0,0,0,17.4,,130.01,"46,567.75",,,,2023,2,15,3,Wednesday
15/02/2023 04:00,-2,0,0,0,0,16.9,,126.66,"47,949.50",,,,2023,2,15,4,Wednesday
15/02/2023 05:00,-2.1,0,0,0,0,16.9,,136.53,"51,209.00",,,,2023,2,15,5,Wednesday
15/02/2023 06:00,-2.3,0,0,0,1,17.2,,161.2,"58,220.50",,,,2023,2,15,6,Wednesday
15/02/2023 07:00,-2.3,0,0,0,3,18.2,,185,"63,350.75",,,,2023,2,15,7,Wednesday
15/02/2023 08:00,-1.8,0,0,0,3,19.5,,188.76,"65,801.75",,,,2023,2,15,8,Wednesday
15/02/2023 09:00,0,0,0,0,1,17.4,,171.22,"66,001.75",,,,2023,2,15,9,Wednesday
15/02/2023 10:00,1.9,0,0,0,0,13.1,,152.52,"66,172.50",,,,2023,2,15,10,Wednesday
15/02/2023 11:00,3.8,0,0,0,1,11.6,,132.16,"66,128.50",,,,2023,2,15,11,Wednesday
15/02/2023 12:00,5.6,0,0,0,1,12.3,,120.79,"65,221.75",,,,2023,2,15,12,Wednesday
15/02/2023 13:00,6.4,0,0,0,3,10.4,,121.45,"63,928.00",,,,2023,2,15,13,Wednesday
15/02/2023 14:00,7.4,0,0,0,3,9.2,,121.38,"62,393.75",,,,2023,2,15,14,Wednesday
15/02/2023 15:00,7.8,0,0,0,3,9.1,,128.71,"61,420.75",,,,2023,2,15,15,Wednesday
15/02/2023 16:00,7,0,0,0,3,12.1,,144.99,"61,142.00",,,,2023,2,15,16,Wednesday
15/02/2023 17:00,3.7,0,0,0,1,13.8,,158.8,"63,342.25",,,,2023,2,15,17,Wednesday
15/02/2023 18:00,1.9,0,0,0,0,15.3,,173.52,"65,770.75",,,,2023,2,15,18,Wednesday
15/02/2023 19:00,1,0,0,0,0,15,,165.25,"64,844.50",,,,2023,2,15,19,Wednesday
15/02/2023 20:00,-0.2,0,0,0,3,15.1,,143.59,"61,578.75",,,,2023,2,15,20,Wednesday
15/02/2023 21:00,0.1,0,0,0,3,17.6,,133.97,"58,446.75",,,,2023,2,15,21,Wednesday
15/02/2023 22:00,0.2,0,0,0,3,20.8,,133.14,"55,874.25",,,,2023,2,15,22,Wednesday
15/02/2023 23:00,-0.1,0,0,0,3,20.5,,119.1,"52,693.00",,,,2023,2,15,23,Wednesday
16/02/2023 00:00,-0.5,0,0,0,3,20.2,,112.86,"49,707.75",,,,2023,2,16,0,Thursday
16/02/2023 01:00,0,0,0,0,3,20.5,,117.48,"48,012.25",,,,2023,2,16,1,Thursday
16/02/2023 02:00,-0.8,0,0,0,3,20.9,,114.52,"47,463.25",,,,2023,2,16,2,Thursday
16/02/2023 03:00,-0.9,0,0,0,3,21.9,,113.35,"47,555.75",,,,2023,2,16,3,Thursday
16/02/2023 04:00,-1,0,0,0,3,22.4,,115,"48,928.75",,,,2023,2,16,4,Thursday
16/02/2023 05:00,-0.7,0,0,0,3,23.5,,119.96,"52,299.00",,,,2023,2,16,5,Thursday
16/02/2023 06:00,-0.5,0,0,0,3,24.7,,145.6,"58,934.50",,,,2023,2,16,6,Thursday
16/02/2023 07:00,-0.7,0,0,0,3,24.1,,166.5,"64,175.25",,,,2023,2,16,7,Thursday
16/02/2023 08:00,0,0,0,0,3,24.1,,175.34,"66,014.00",,,,2023,2,16,8,Thursday
16/02/2023 09:00,2.1,0,0,0,3,23.8,,166.44,"66,364.50",,,,2023,2,16,9,Thursday
