Start Date/Time,Temperature,Relative Humidity,Precipitation,Rain,Snowfall,Weather Code,Wind Speed,Price,Grid Load,Total Generation,Year,Month,Day,Hour,Day of Week
21/05/2023 12:00,26.2,44,0,0,0,3,30.1,-7.92,"46,257.50","55,402.00",2023,5,21,12,Sunday
21/05/2023 13:00,26.3,41,0,0,0,3,30.4,-25.03,"44,205.25","55,836.00",2023,5,21,13,Sunday
21/05/2023 14:00,25.7,42,0,0,0,2,31.7,-41.37,"42,440.75","53,555.50",2023,5,21,14,Sunday
21/05/2023 15:00,25.7,42,0,0,0,3,24.5,-19.58,"41,878.00","52,328.25",2023,5,21,15,Sunday
21/05/2023 16:00,24.6,44,0.1,0.1,0,51,28.5,-0.41,"41,882.50","52,183.50",2023,5,21,16,Sunday
21/05/2023 17:00,23.8,48,0,0,0,3,26.5,2.22,"43,555.75","49,929.75",2023,5,21,17,Sunday
21/05/2023 18:00,22.4,53,0,0,0,3,27.8,41.34,"45,534.00","43,753.25",2023,5,21,18,Sunday
21/05/2023 19:00,20.9,58,0,0,0,3,29.5,85.49,"46,179.75","40,346.75",2023,5,21,19,Sunday
21/05/2023 20:00,20,57,0,0,0,3,33.9,90.87,"45,960.50","39,844.75",2023,5,21,20,Sunday
21/05/2023 21:00,19.2,57,0,0,0,3,33.6,91,"46,037.00","40,365.25",2023,5,21,21,Sunday
21/05/2023 22:00,18.3,59,0,0,0,3,33.3,89.94,"45,543.50","42,039.00",2023,5,21,22,Sunday
21/05/2023 23:00,17.6,59,0,0,0,3,32.6,83.5,"43,111.75","39,406.00",2023,5,21,23,Sunday
22/05/2023 00:00,18.4,53,0,0,0,3,30.9,88.29,"40,925.50","36,845.25",2023,5,22,0,Monday
22/05/2023 01:00,17.6,55,0,0,0,3,30.4,80.06,"39,762.50","34,514.00",2023,5,22,1,Monday
22/05/2023 02:00,16.6,58,0,0,0,3,29.5,78.31,"38,567.25","32,591.00",2023,5,22,2,Monday
22/05/2023 03:00,15.6,62,0,0,0,3,29.2,77.8,"38,445.00","32,836.50",2023,5,22,3,Monday
22/05/2023 04:00,15.4,65,0,0,0,3,28.9,81,"39,678.00","33,175.50",2023,5,22,4,Monday
22/05/2023 05:00,16.3,66,0,0,0,3,29.4,99.03,"42,698.50","35,203.00",2023,5,22,5,Monday
22/05/2023 06:00,17.6,64,0,0,0,3,22.7,115.78,"50,119.75","41,422.50",2023,5,22,6,Monday
22/05/2023 07:00,19.2,61,0,0,0,3,21,120,"55,075.25","47,407.75",2023,5,22,7,Monday
22/05/2023 08:00,21.2,57,0,0,0,2,19.9,113.42,"58,422.50","50,672.00",2023,5,22,8,Monday
22/05/2023 09:00,23.1,52,0,0,0,0,21.4,104.31,"59,096.75","53,812.00",2023,5,22,9,Monday
22/05/2023 10:00,24.3,45,0,0,0,2,26.3,89.97,"59,904.75","57,749.00",2023,5,22,10,Monday
22/05/2023 11:00,24.8,40,0,0,0,1,26.6,78.39,"60,228.25","63,137.00",2023,5,22,11,Monday
22/05/2023 12:00,25.3,36,0,0,0,0,23.2,68.38,"59,738.25","64,814.25",2023,5,22,12,Monday
22/05/2023 13:00,25.3,34,0,0,0,2,22.9,65.06,"58,959.25","64,215.75",2023,5,22,13,Monday
22/05/2023 14:00,25.3,31,0,0,0,1,22.8,68.01,"57,941.00","60,323.75",2023,5,22,14,Monday
22/05/2023 15:00,25,29,0,0,0,3,21.6,72.21,"57,441.50","57,021.25",2023,5,22,15,Monday
22/05/2023 16:00,24.5,29,0,0,0,3,23,84.26,"56,664.75","52,677.75",2023,5,22,16,Monday
22/05/2023 17:00,23.3,34,0,0,0,3,22,101.47,"57,034.75","49,509.75",2023,5,22,17,Monday
22/05/2023 18:00,21.6,41,0,0,0,2,21.8,110.55,"56,815.75","48,138.00",2023,5,22,18,Monday
22/05/2023 19:00,19.2,47,0,0,0,2,21.7,144.26,"56,622.00","46,933.75",2023,5,22,19,Monday
22/05/2023 20:00,18.1,51,0,0,0,3,25.6,158.57,"55,121.00","45,165.25",2023,5,22,20,Monday
22/05/2023 21:00,17.9,51,0,0,0,3,28.5,125.04,"52,945.75","43,986.00",2023,5,22,21,Monday
22/05/2023 22:00,17.4,51,0,0,0,3,27.7,110.33,"49,871.75","41,542.75",2023,5,22,22,Monday
22/05/2023 23:00,17,53,0,0,0,3,26.4,101.45,"45,666.25","38,733.75",2023,5,22,23,Monday
23/05/2023 00:00,15.7,57,0,0,0,3,24.1,91.39,"42,994.75","36,048.50",2023,5,23,0,Tuesday
23/05/2023 01:00,15.1,59,0,0,0,3,21.7,78.61,"40,933.50","34,255.25",2023,5,23,1,Tuesday
23/05/2023 02:00,14.5,63,0,0,0,1,23.8,77.09,"39,477.50","33,458.00",2023,5,23,2,Tuesday
23/05/2023 03:00,13.5,69,0,0,0,3,19.6,69.58,"39,327.75","34,395.50",2023,5,23,3,Tuesday
23/05/2023 04:00,14.2,71,0.7,0.7,0,53,17.9,70,"40,585.25","36,227.25",2023,5,23,4,Tuesday
23/05/2023 05:00,14.7,71,0,0,0,3,10.6,78.64,"43,914.25","38,594.25",2023,5,23,5,Tuesday
23/05/2023 06:00,15,72,0,0,0,2,6.1,101.09,"51,096.75","44,747.50",2023,5,23,6,Tuesday
23/05/2023 07:00,16.7,67,0,0,0,0,1.8,105.39,"56,864.75","50,283.00",2023,5,23,7,Tuesday
23/05/2023 08:00,18.9,61,0,0,0,0,7.4,101,"60,423.25","54,465.50",2023,5,23,8,Tuesday
23/05/2023 09:00,20.7,55,0,0,0,1,12.6,91.87,"61,901.25","57,405.25",2023,5,23,9,Tuesday
23/05/2023 10:00,21.8,52,0,0,0,1,15.3,84.6,"62,956.50","59,636.00",2023,5,23,10,Tuesday
23/05/2023 11:00,22.5,51,0,0,0,1,17,74.53,"63,430.50","62,000.25",2023,5,23,11,Tuesday
23/05/2023 12:00,17.2,78,0.1,0.1,0,51,27.6,43.88,"63,002.25","63,274.50",2023,5,23,12,Tuesday
23/05/2023 13:00,17.2,81,0.9,0.9,0,53,27.7,24.04,"61,485.00","64,895.50",2023,5,23,13,Tuesday
23/05/2023 14:00,17.2,80,0,0,0,3,27.2,5.55,"59,840.25","64,633.00",2023,5,23,14,Tuesday
23/05/2023 15:00,17.7,72,0.1,0.1,0,51,32.8,3.54,"58,672.50","64,151.25",2023,5,23,15,Tuesday
23/05/2023 16:00,15.8,81,0.4,0.4,0,51,38.2,12.81,"57,461.50","62,221.50",2023,5,23,16,Tuesday
23/05/2023 17:00,14.5,80,0.4,0.4,0,51,37.2,61.72,"58,444.00","59,561.00",2023,5,23,17,Tuesday
23/05/2023 18:00,13.7,76,0,0,0,3,33,78.09,"58,714.00","57,188.50",2023,5,23,18,Tuesday
23/05/2023 19:00,13.4,73,0,0,0,3,26.2,95.27,"58,131.75","54,719.75",2023,5,23,19,Tuesday
23/05/2023 20:00,13.3,72,0,0,0,3,23.4,100.95,"56,006.50","52,887.75",2023,5,23,20,Tuesday
23/05/2023 21:00,13.1,70,0,0,0,3,22.8,103.34,"53,623.50","50,360.75",2023,5,23,21,Tuesday
23/05/2023 22:00,12.5,67,0,0,0,3,27.6,100.09,"50,164.50","47,143.25",2023,5,23,22,Tuesday
23/05/2023 23:00,11,67,0,0,0,1,32.7,93.78,"45,952.25","43,264.25",2023,5,23,23,Tuesday
24/05/2023 00:00,10.4,71,0,0,0,0,26.6,83,"43,076.25","41,551.25",2023,5,24,0,Wednesday
24/05/2023 01:00,10.1,71,0,0,0,3,23.9,76.09,"41,755.00","39,722.50",2023,5,24,1,Wednesday
24/05/2023 02:00,9.7,74,0,0,0,3,23.6,75.13,"40,788.25","38,451.00",2023,5,24,2,Wednesday
24/05/2023 03:00,9.8,72,0,0,0,3,23.1,76.31,"41,002.75","37,405.00",2023,5,24,3,Wednesday
24/05/2023 04:00,9.8,72,0,0,0,3,22.5,76.58,"41,847.00","36,190.50",2023,5,24,4,Wednesday
24/05/2023 05:00,9.9,71,0,0,0,3,19.6,86.4,"44,492.50","37,317.00",2023,5,24,5,Wednesday
24/05/2023 06:00,10.1,72,0,0,0,3,18.3,108.45,"51,277.75","42,337.25",2023,5,24,6,Wednesday
24/05/2023 07:00,10.7,73,0,0,0,3,18.6,124.15,"56,460.00","47,765.75",2023,5,24,7,Wednesday
24/05/2023 08:00,11.3,72,0.1,0.1,0,51,18.3,109.66,"59,251.25","47,709.25",2023,5,24,8,Wednesday
24/05/2023 09:00,12.3,67,0.1,0.1,0,51,16,99.01,"59,838.50","49,392.00",2023,5,24,9,Wednesday
24/05/2023 10:00,13.2,63,0.1,0.1,0,51,15.8,85.92,"60,546.75","49,411.00",2023,5,24,10,Wednesday
24/05/2023 11:00,13.5,63,0.1,0.1,0,51,13.6,81,"61,080.75","49,225.25",2023,5,24,11,Wednesday
24/05/2023 12:00,13.1,69,0.1,0.1,0,51,10.4,80.58,"60,251.25","50,178.00",2023,5,24,12,Wednesday
24/05/2023 13:00,13.9,64,0.1,0.1,0,51,8.7,83,"58,862.25","50,606.50",2023,5,24,13,Wednesday
24/05/2023 14:00,14.9,59,0.1,0.1,0,51,6.9,75.21,"57,835.25","50,759.00",2023,5,24,14,Wednesday
24/05/2023 15:00,15.2,57,0,0,0,2,6,88.06,"56,860.75","50,872.25",2023,5,24,15,Wednesday
24/05/2023 16:00,15.5,56,0,0,0,1,7.3,95.6,"55,533.25","49,097.75",2023,5,24,16,Wednesday
24/05/2023 17:00,15.5,55,0,0,0,2,9.4,107.78,"56,067.25","47,756.00",2023,5,24,17,Wednesday
24/05/2023 18:00,14.6,62,0,0,0,1,11.5,116.24,"56,651.00","44,750.75",2023,5,24,18,Wednesday
24/05/2023 19:00,12.6,71,0,0,0,0,17.4,170.56,"56,152.75","42,891.50",2023,5,24,19,Wednesday
24/05/2023 20:00,11.3,77,0,0,0,1,20.2,182.68,"54,517.50","40,301.75",2023,5,24,20,Wednesday
24/05/2023 21:00,10.7,80,0,0,0,1,20.1,153.51,"52,531.50","39,986.75",2023,5,24,21,Wednesday
24/05/2023 22:00,10.7,80,0,0,0,3,19.7,116.24,"49,226.75","38,407.75",2023,5,24,22,Wednesday
24/05/2023 23:00,11.1,78,0,0,0,3,19.7,103.4,"45,006.75","35,049.00",2023,5,24,23,Wednesday
25/05/2023 00:00,10.8,82,0,0,0,3,20.8,102.22,"41,945.25","32,162.75",2023,5,25,0,Thursday
25/05/2023 01:00,9.6,87,0,0,0,2,19.5,93.84,"40,581.50","31,951.75",2023,5,25,1,Thursday
25/05/2023 02:00,9.2,89,0,0,0,3,16.4,90.95,"39,627.75","31,394.50",2023,5,25,2,Thursday
25/05/2023 03:00,8.4,92,0,0,0,1,16.8,88.88,"40,026.25","31,614.50",2023,5,25,3,Thursday
25/05/2023 04:00,9.5,88,0,0,0,1,16.1,90.71,"41,081.75","32,616.75",2023,5,25,4,Thursday
25/05/2023 05:00,10.8,85,0,0,0,0,17.6,99.64,"44,252.00","34,292.75",2023,5,25,5,Thursday
25/05/2023 06:00,12.5,80,0,0,0,0,11.4,122.58,"51,085.75","38,905.50",2023,5,25,6,Thursday
25/05/2023 07:00,14.7,74,0,0,0,0,10.7,124.48,"56,188.75","44,513.50",2023,5,25,7,Thursday
25/05/2023 08:00,16.3,63,0,0,0,1,13.8,104,"59,168.00","48,966.75",2023,5,25,8,Thursday
25/05/2023 09:00,17.5,55,0,0,0,3,16.1,83.35,"59,433.25","52,660.25",2023,5,25,9,Thursday
25/05/2023 10:00,17.8,55,0,0,0,3,14.1,70.85,"59,957.25","55,825.75",2023,5,25,10,Thursday
25/05/2023 11:00,18.3,55,0,0,0,3,15.9,55.56,"60,473.50","58,339.75",2023,5,25,11,Thursday
25/05/2023 12:00,18.7,56,0,0,0,3,16.1,41.28,"59,720.75","60,542.75",2023,5,25,12,Thursday
25/05/2023 13:00,18.4,56,0,0,0,3,16.6,16.7,"59,139.25","61,072.50",2023,5,25,13,Thursday
25/05/2023 14:00,18.8,54,0,0,0,3,16.6,20.26,"57,624.25","61,001.75",2023,5,25,14,Thursday
25/05/2023 15:00,18.7,53,0,0,0,3,17.2,10.27,"56,774.00","59,614.75",2023,5,25,15,Thursday
25/05/2023 16:00,18.4,54,0,0,0,3,18.7,40.99,"55,973.25","55,482.75",2023,5,25,16,Thursday
25/05/2023 17:00,17.8,57,0,0,0,0,20,73.33,"55,779.50","51,743.00",2023,5,25,17,Thursday
25/05/2023 18:00,17,60,0,0,0,2,18.2,94.16,"56,431.25","47,816.00",2023,5,25,18,Thursday
25/05/2023 19:00,15.3,65,0,0,0,0,22.6,110.64,"56,409.00","45,627.50",2023,5,25,19,Thursday
25/05/2023 20:00,13.5,71,0,0,0,0,21.3,124.8,"54,515.25","44,427.50",2023,5,25,20,Thursday
25/05/2023 21:00,12.1,75,0,0,0,0,21.4,108.69,"52,826.00","44,462.75",2023,5,25,21,Thursday
25/05/2023 22:00,11.2,79,0,0,0,0,21.7,100.48,"49,922.50","42,584.25",2023,5,25,22,Thursday
25/05/2023 23:00,10.7,83,0,0,0,0,23.8,90.94,"45,840.50","39,517.50",2023,5,25,23,Thursday
26/05/2023 00:00,10,88,0,0,0,0,19.8,88.11,"43,102.25","36,797.00",2023,5,26,0,Friday
26/05/2023 01:00,8.1,93,0,0,0,0,16.6,76.4,"41,404.25","34,681.75",2023,5,26,1,Friday
26/05/2023 02:00,7.5,95,0,0,0,0,16.6,74.57,"40,400.75","33,170.75",2023,5,26,2,Friday
26/05/2023 03:00,7,95,0,0,0,0,16.8,74.63,"40,787.25","32,463.00",2023,5,26,3,Friday
26/05/2023 04:00,8.4,92,0,0,0,0,16.9,78.99,"41,854.50","32,745.50",2023,5,26,4,Friday
26/05/2023 05:00,10.3,84,0,0,0,0,19.8,89.59,"44,462.75","34,128.25",2023,5,26,5,Friday
26/05/2023 06:00,12.1,76,0,0,0,0,15.3,104.94,"50,945.25","38,408.75",2023,5,26,6,Friday
26/05/2023 07:00,13.7,68,0,0,0,0,15.2,105.6,"55,974.25","43,540.00",2023,5,26,7,Friday
26/05/2023 08:00,14.8,63,0,0,0,0,16.3,100.65,"58,909.50","49,177.25",2023,5,26,8,Friday
26/05/2023 09:00,15.8,58,0,0,0,0,16,81.44,"59,022.25","52,749.00",2023,5,26,9,Friday
26/05/2023 10:00,16.8,52,0,0,0,0,17.3,56.25,"59,431.00","58,103.75",2023,5,26,10,Friday
26/05/2023 11:00,17.5,50,0,0,0,0,18.3,33.16,"59,983.25","62,554.00",2023,5,26,11,Friday
26/05/2023 12:00,18.7,43,0,0,0,0,18.5,21.02,"59,112.25","64,370.00",2023,5,26,12,Friday
26/05/2023 13:00,18.8,41,0,0,0,0,21.4,0.97,"57,733.25","63,988.25",2023,5,26,13,Friday
26/05/2023 14:00,18.4,42,0,0,0,0,21.6,0,"55,918.25","62,530.25",2023,5,26,14,Friday
26/05/2023 15:00,17.7,45,0,0,0,2,22.6,0.07,"54,915.75","60,374.25",2023,5,26,15,Friday
26/05/2023 16:00,16.8,47,0,0,0,1,22.3,22.92,"54,317.25","56,190.25",2023,5,26,16,Friday
26/05/2023 17:00,16.3,53,0,0,0,0,19.8,53.59,"53,902.75","49,965.25",2023,5,26,17,Friday
26/05/2023 18:00,15.4,57,0,0,0,2,22.7,88.28,"53,644.00","45,527.50",2023,5,26,18,Friday
26/05/2023 19:00,14.1,60,0,0,0,0,23.7,110.82,"52,520.25","43,046.75",2023,5,26,19,Friday
26/05/2023 20:00,13.1,62,0,0,0,0,19.1,115.62,"51,076.25","40,298.25",2023,5,26,20,Friday
26/05/2023 21:00,11.5,70,0,0,0,0,18.1,110,"49,063.75","40,665.50",2023,5,26,21,Friday
26/05/2023 22:00,9.9,78,0,0,0,0,17.4,99.5,"46,546.25","39,892.25",2023,5,26,22,Friday
26/05/2023 23:00,9.2,81,0,0,0,0,19.1,92.5,"42,802.75","36,904.25",2023,5,26,23,Friday
27/05/2023 00:00,9,84,0,0,0,0,20.1,89.69,"39,625.50","33,158.50",2023,5,27,0,Saturday
27/05/2023 01:00,7.4,91,0,0,0,0,17.8,83.53,"38,045.75","30,618.25",2023,5,27,1,Saturday
27/05/2023 02:00,6.7,93,0,0,0,0,16.9,84.73,"36,466.75","29,093.25",2023,5,27,2,Saturday
27/05/2023 03:00,6.3,94,0,0,0,0,16.9,86.33,"36,110.25","28,212.25",2023,5,27,3,Saturday
27/05/2023 04:00,7.8,91,0,0,0,0,16.3,91.25,"35,743.00","27,898.25",2023,5,27,4,Saturday
27/05/2023 05:00,9.8,85,0,0,0,0,15,90,"35,833.25","27,338.25",2023,5,27,5,Saturday
27/05/2023 06:00,12.1,75,0,0,0,0,9.2,82.7,"37,312.00","28,505.75",2023,5,27,6,Saturday
27/05/2023 07:00,14,54,0,0,0,0,7.4,82.99,"40,604.75","32,941.00",2023,5,27,7,Saturday
27/05/2023 08:00,15.3,43,0,0,0,0,5.9,72.61,"44,284.75","39,245.50",2023,5,27,8,Saturday
27/05/2023 09:00,16.3,41,0,0,0,0,6.6,55.06,"46,341.75","45,774.25",2023,5,27,9,Saturday
27/05/2023 10:00,17.4,40,0,0,0,0,8.2,16.37,"47,233.50","51,094.75",2023,5,27,10,Saturday
27/05/2023 11:00,18.1,40,0,0,0,0,8.7,1.45,"47,286.50","55,486.25",2023,5,27,11,Saturday
27/05/2023 12:00,19.3,36,0,0,0,0,8.9,0,"46,758.50","57,770.75",2023,5,27,12,Saturday
27/05/2023 13:00,19.8,35,0,0,0,0,9,-6.03,"45,315.00","57,604.00",2023,5,27,13,Saturday
27/05/2023 14:00,19.9,35,0,0,0,0,9.7,-2.39,"43,822.75","55,970.75",2023,5,27,14,Saturday
27/05/2023 15:00,19.8,34,0,0,0,0,10.2,0.51,"42,991.50","53,143.75",2023,5,27,15,Saturday
27/05/2023 16:00,19.6,34,0,0,0,0,9.6,2.26,"42,285.50","47,720.75",2023,5,27,16,Saturday
27/05/2023 17:00,19.1,36,0,0,0,0,10.3,55.08,"42,661.25","40,658.75",2023,5,27,17,Saturday
27/05/2023 18:00,17.5,54,0,0,0,0,10.1,84.85,"43,331.75","35,215.25",2023,5,27,18,Saturday
27/05/2023 19:00,14.4,63,0,0,0,0,10,100.38,"43,219.50","32,445.75",2023,5,27,19,Saturday
27/05/2023 20:00,12.6,69,0,0,0,0,10.1,124.93,"42,562.75","32,195.50",2023,5,27,20,Saturday
27/05/2023 21:00,11.6,72,0,0,0,0,11.2,113.08,"41,705.75","31,438.00",2023,5,27,21,Saturday
27/05/2023 22:00,10.9,74,0,0,0,0,11.5,100.03,"40,624.00","31,876.50",2023,5,27,22,Saturday
27/05/2023 23:00,10.5,73,0,0,0,0,17.7,94.71,"37,675.25","30,232.75",2023,5,27,23,Saturday
28/05/2023 00:00,10.4,73,0,0,0,0,20.5,87.09,"35,245.75","27,439.25",2023,5,28,0,Sunday
28/05/2023 01:00,8.9,81,0,0,0,0,21.1,84,"33,543.50","25,313.25",2023,5,28,1,Sunday
28/05/2023 02:00,8.2,84,0,0,0,0,19.2,81.92,"32,491.50","23,689.75",2023,5,28,2,Sunday
28/05/2023 03:00,7.6,86,0,0,0,0,16.6,77.87,"32,226.75","22,527.50",2023,5,28,3,Sunday
28/05/2023 04:00,9.3,80,0,0,0,0,14.7,77.86,"31,827.50","20,945.25",2023,5,28,4,Sunday
28/05/2023 05:00,11.7,73,0,0,0,0,14.3,76.47,"31,677.25","20,084.75",2023,5,28,5,Sunday
28/05/2023 06:00,14.1,66,0,0,0,0,9.4,72.02,"32,424.75","22,154.75",2023,5,28,6,Sunday
28/05/2023 07:00,16.4,57,0,0,0,0,6.3,64.84,"35,310.00","27,913.50",2023,5,28,7,Sunday
28/05/2023 08:00,18.4,46,0,0,0,0,5.5,37.7,"38,295.25","35,561.25",2023,5,28,8,Sunday
28/05/2023 09:00,19.5,40,0,0,0,0,6.7,0,"40,159.50","43,948.00",2023,5,28,9,Sunday
28/05/2023 10:00,20.2,39,0,0,0,0,8.1,-3.08,"41,431.75","49,523.00",2023,5,28,10,Sunday
28/05/2023 11:00,21,37,0,0,0,0,7.4,-18.05,"42,558.75","53,269.50",2023,5,28,11,Sunday
28/05/2023 12:00,22,32,0,0,0,0,7.1,-48.72,"41,885.00","53,813.25",2023,5,28,12,Sunday
28/05/2023 13:00,22.4,32,0,0,0,0,6.6,-129.91,"40,275.25","53,260.00",2023,5,28,13,Sunday
28/05/2023 14:00,22.7,32,0,0,0,0,6.6,-129.96,"38,944.50","51,540.25",2023,5,28,14,Sunday
28/05/2023 15:00,22.6,33,0,0,0,0,7.8,-98.08,"38,131.50","49,226.75",2023,5,28,15,Sunday
28/05/2023 16:00,22.4,34,0,0,0,0,8.4,-18.68,"38,337.25","48,769.25",2023,5,28,16,Sunday
28/05/2023 17:00,21.9,35,0,0,0,0,10.2,-0.06,"39,118.50","44,002.25",2023,5,28,17,Sunday
28/05/2023 18:00,20.4,45,0,0,0,0,14.4,50,"40,216.25","39,811.75",2023,5,28,18,Sunday
28/05/2023 19:00,17.7,49,0,0,0,0,17.7,72.9,"40,390.75","36,339.25",2023,5,28,19,Sunday
28/05/2023 20:00,16,56,0,0,0,0,21.7,80.01,"40,250.00","35,860.75",2023,5,28,20,Sunday
28/05/2023 21:00,15,64,0,0,0,0,31.7,77.84,"39,907.25","37,139.50",2023,5,28,21,Sunday
28/05/2023 22:00,13.9,57,0,0,0,0,29.6,73.8,"39,431.00","36,841.75",2023,5,28,22,Sunday
28/05/2023 23:00,12.9,58,0,0,0,0,26.2,69.5,"36,777.50","34,150.50",2023,5,28,23,Sunday
29/05/2023 00:00,12.4,63,0,0,0,0,25,59.23,"34,976.25","31,023.00",2023,5,29,0,Monday
29/05/2023 01:00,11.2,68,0,0,0,0,23.7,53.9,"33,133.00","29,901.50",2023,5,29,1,Monday
29/05/2023 02:00,10.7,71,0,0,0,1,23.2,51.82,"32,193.50","28,445.50",2023,5,29,2,Monday
29/05/2023 03:00,10.8,75,0,0,0,2,23.1,48.51,"31,760.25","27,962.75",2023,5,29,3,Monday
29/05/2023 04:00,11.6,76,0,0,0,3,20.6,54.52,"31,689.50","27,732.75",2023,5,29,4,Monday
29/05/2023 05:00,13.1,73,0,0,0,3,18,63.36,"31,870.25","28,034.25",2023,5,29,5,Monday
29/05/2023 06:00,14.4,69,0,0,0,3,12.7,67.65,"32,524.50","30,247.75",2023,5,29,6,Monday
29/05/2023 07:00,16,61,0,0,0,3,11.8,58.71,"35,101.00","34,522.50",2023,5,29,7,Monday
29/05/2023 08:00,17.5,54,0,0,0,3,11.3,29.92,"38,473.25","41,628.00",2023,5,29,8,Monday
29/05/2023 09:00,18.4,51,0,0,0,2,12.2,0,"41,013.00","48,486.75",2023,5,29,9,Monday
29/05/2023 10:00,19.6,47,0,0,0,3,15.9,-2.11,"42,103.00","53,509.00",2023,5,29,10,Monday
29/05/2023 11:00,19.8,46,0,0,0,3,18.9,-21.08,"43,265.50","56,659.75",2023,5,29,11,Monday
29/05/2023 12:00,20.9,40,0,0,0,3,17.7,-55.02,"43,049.25","56,683.75",2023,5,29,12,Monday
29/05/2023 13:00,21.1,38,0,0,0,3,16.1,-95.11,"41,488.00","56,291.75",2023,5,29,13,Monday
29/05/2023 14:00,21,36,0,0,0,3,16.3,-109.45,"40,296.00","53,781.25",2023,5,29,14,Monday
29/05/2023 15:00,20.6,36,0,0,0,3,16.3,-80.69,"39,723.50","51,546.00",2023,5,29,15,Monday
29/05/2023 16:00,20.3,34,0,0,0,3,17.2,-19.97,"39,951.50","51,425.50",2023,5,29,16,Monday
29/05/2023 17:00,19.4,36,0,0,0,3,20.1,-4.98,"41,359.00","48,290.75",2023,5,29,17,Monday
29/05/2023 18:00,18.2,39,0,0,0,3,23.1,19.2,"42,760.50","44,845.50",2023,5,29,18,Monday
29/05/2023 19:00,16.4,40,0,0,0,3,26.3,72.08,"42,943.00","40,189.25",2023,5,29,19,Monday
29/05/2023 20:00,14.7,45,0,0,0,3,24.7,83.75,"42,602.00","37,280.25",2023,5,29,20,Monday
29/05/2023 21:00,13.5,50,0,0,0,3,21.5,85.88,"42,118.50","37,538.25",2023,5,29,21,Monday
29/05/2023 22:00,12.2,60,0,0,0,3,17.6,80.48,"41,700.75","37,933.50",2023,5,29,22,Monday
29/05/2023 23:00,10.8,70,0,0,0,3,15.3,74.26,"38,775.00","36,371.25",2023,5,29,23,Monday
30/05/2023 00:00,9.5,81,0,0,0,3,10.2,75.02,"36,423.25","34,363.25",2023,5,30,0,Tuesday
30/05/2023 01:00,8.5,85,0,0,0,3,11.5,71.05,"35,495.00","32,446.00",2023,5,30,1,Tuesday
30/05/2023 02:00,8.1,87,0,0,0,1,10.6,68.9,"34,802.75","30,209.25",2023,5,30,2,Tuesday
30/05/2023 03:00,7.3,90,0,0,0,0,11.8,70.03,"35,068.75","29,710.25",2023,5,30,3,Tuesday
30/05/2023 04:00,9.1,84,0,0,0,0,13,76.68,"36,311.25","30,260.25",2023,5,30,4,Tuesday
30/05/2023 05:00,11.1,77,0,0,0,0,13.4,85.07,"39,597.00","30,948.00",2023,5,30,5,Tuesday
30/05/2023 06:00,13.2,68,0,0,0,0,8.5,97.91,"46,735.00","36,212.50",2023,5,30,6,Tuesday
30/05/2023 07:00,15.3,57,0,0,0,0,7.9,117.96,"52,420.25","42,666.75",2023,5,30,7,Tuesday
30/05/2023 08:00,16.9,46,0,0,0,0,7.4,108.64,"55,913.00","47,153.75",2023,5,30,8,Tuesday
30/05/2023 09:00,18.1,43,0,0,0,0,8.6,90.06,"56,936.25","50,196.50",2023,5,30,9,Tuesday
30/05/2023 10:00,19.1,41,0,0,0,0,9.4,82.37,"57,573.25","53,049.50",2023,5,30,10,Tuesday
30/05/2023 11:00,20,40,0,0,0,0,10.8,70.27,"57,804.25","56,364.75",2023,5,30,11,Tuesday
30/05/2023 12:00,21.1,37,0,0,0,0,12.2,64.49,"57,464.75","56,911.50",2023,5,30,12,Tuesday
30/05/2023 13:00,21.6,35,0,0,0,0,15.1,57.36,"56,802.50","56,728.00",2023,5,30,13,Tuesday
30/05/2023 14:00,21.5,34,0,0,0,0,17.3,56.48,"55,640.75","55,805.75",2023,5,30,14,Tuesday
30/05/2023 15:00,21.4,33,0,0,0,0,17.4,62.66,"54,685.00","53,334.75",2023,5,30,15,Tuesday
30/05/2023 16:00,21.1,35,0,0,0,0,18.2,72.07,"53,891.75","50,384.50",2023,5,30,16,Tuesday
30/05/2023 17:00,20.3,36,0,0,0,0,20.6,88.55,"53,962.25","46,588.75",2023,5,30,17,Tuesday
30/05/2023 18:00,19.3,39,0,0,0,0,17.3,97.97,"54,192.00","45,217.25",2023,5,30,18,Tuesday
30/05/2023 19:00,16.8,47,0,0,0,0,18.6,124.9,"54,083.75","42,838.75",2023,5,30,19,Tuesday
30/05/2023 20:00,15.9,51,0,0,0,0,31,154.56,"52,672.25","40,835.50",2023,5,30,20,Tuesday
30/05/2023 21:00,14.7,54,0,0,0,0,28.8,125.77,"50,573.25","40,650.00",2023,5,30,21,Tuesday
30/05/2023 22:00,13.7,56,0,0,0,0,25.5,97.31,"47,983.25","39,179.75",2023,5,30,22,Tuesday
30/05/2023 23:00,12.6,59,0,0,0,0,23,89.65,"43,853.50","36,440.75",2023,5,30,23,Tuesday
31/05/2023 00:00,11.8,62,0,0,0,0,22,85.92,"41,476.25","33,897.75",2023,5,31,0,Wednesday
31/05/2023 01:00,10.3,67,0,0,0,0,20.1,82.17,"39,544.75","32,506.50",2023,5,31,1,Wednesday
31/05/2023 02:00,9.5,71,0,0,0,0,19.2,74.2,"38,837.50","30,958.25",2023,5,31,2,Wednesday
31/05/2023 03:00,8.8,75,0,0,0,0,17.4,80.02,"39,264.75","30,655.25",2023,5,31,3,Wednesday
