Start date,End date,grid load [MWh],,,
"Nov 20, 2023 4:00 PM","Nov 20, 2023 5:00 PM","64,850.50",,,
"Nov 20, 2023 5:00 PM","Nov 20, 2023 6:00 PM","66,536.25",,,
"Nov 20, 2023 6:00 PM","Nov 20, 2023 7:00 PM","66,291.25",,,
"Nov 20, 2023 7:00 PM","Nov 20, 2023 8:00 PM","64,732.75",,,
"Nov 20, 2023 8:00 PM","Nov 20, 2023 9:00 PM","61,270.50",,,
"Nov 20, 2023 9:00 PM","Nov 20, 2023 10:00 PM","57,442.25",,,
"Nov 20, 2023 10:00 PM","Nov 20, 2023 11:00 PM","54,563.50",,,
"Nov 20, 2023 11:00 PM","Nov 21, 2023 12:00 AM","51,279.25",,,
"Nov 21, 2023 12:00 AM","Nov 21, 2023 1:00 AM","48,420.75",,,
"Nov 21, 2023 1:00 AM","Nov 21, 2023 2:00 AM","46,331.25",,,
"Nov 21, 2023 2:00 AM","Nov 21, 2023 3:00 AM","45,550.50",,,
"Nov 21, 2023 3:00 AM","Nov 21, 2023 4:00 AM","46,421.25",,,
"Nov 21, 2023 4:00 AM","Nov 21, 2023 5:00 AM","47,944.00",,,
"Nov 21, 2023 5:00 AM","Nov 21, 2023 6:00 AM","51,443.50",,,
"Nov 21, 2023 6:00 AM","Nov 21, 2023 7:00 AM","59,410.00",,,
"Nov 21, 2023 7:00 AM","Nov 21, 2023 8:00 AM","65,124.50",,,
"Nov 21, 2023 8:00 AM","Nov 21, 2023 9:00 AM","67,212.75",,,
"Nov 21, 2023 9:00 AM","Nov 21, 2023 10:00 AM","67,427.50",,,
"Nov 21, 2023 10:00 AM","Nov 21, 2023 11:00 AM","68,332.50",,,
"Nov 21, 2023 11:00 AM","Nov 21, 2023 12:00 PM","68,426.25",,,
"Nov 21, 2023 12:00 PM","Nov 21, 2023 1:00 PM","68,063.00",,,
"Nov 21, 2023 1:00 PM","Nov 21, 2023 2:00 PM","67,288.75",,,
"Nov 21, 2023 2:00 PM","Nov 21, 2023 3:00 PM","66,412.75",,,
"Nov 21, 2023 3:00 PM","Nov 21, 2023 4:00 PM","66,637.00",,,
"Nov 21, 2023 4:00 PM","Nov 21, 2023 5:00 PM","67,230.50",,,
"Nov 21, 2023 5:00 PM","Nov 21, 2023 6:00 PM","68,759.00",,,
"Nov 21, 2023 6:00 PM","Nov 21, 2023 7:00 PM","68,009.50",,,
"Nov 21, 2023 7:00 PM","Nov 21, 2023 8:00 PM","66,009.25",,,
"Nov 21, 2023 8:00 PM","Nov 21, 2023 9:00 PM","62,465.00",,,
"Nov 21, 2023 9:00 PM","Nov 21, 2023 10:00 PM","59,206.25",,,
"Nov 21, 2023 10:00 PM","Nov 21, 2023 11:00 PM","55,899.00",,,
"Nov 21, 2023 11:00 PM","Nov 22, 2023 12:00 AM","51,839.00",,,
"Nov 22, 2023 12:00 AM","Nov 22, 2023 1:00 AM","48,441.50",,,
"Nov 22, 2023 1:00 AM","Nov 22, 2023 2:00 AM","46,969.75",,,
"Nov 22, 2023 2:00 AM","Nov 22, 2023 3:00 AM","46,148.00",,,
"Nov 22, 2023 3:00 AM","Nov 22, 2023 4:00 AM","46,783.75",,,
"Nov 22, 2023 4:00 AM","Nov 22, 2023 5:00 AM","48,474.00",,,
"Nov 22, 2023 5:00 AM","Nov 22, 2023 6:00 AM","51,449.50",,,
"Nov 22, 2023 6:00 AM","Nov 22, 2023 7:00 AM","58,842.00",,,
"Nov 22, 2023 7:00 AM","Nov 22, 2023 8:00 AM","64,136.75",,,
"Nov 22, 2023 8:00 AM","Nov 22, 2023 9:00 AM","66,056.25",,,
"Nov 22, 2023 9:00 AM","Nov 22, 2023 10:00 AM","67,045.00",,,
"Nov 22, 2023 10:00 AM","Nov 22, 2023 11:00 AM","67,484.25",,,
"Nov 22, 2023 11:00 AM","Nov 22, 2023 12:00 PM","68,766.50",,,
"Nov 22, 2023 12:00 PM","Nov 22, 2023 1:00 PM","68,820.00",,,
"Nov 22, 2023 1:00 PM","Nov 22, 2023 2:00 PM","67,969.50",,,
"Nov 22, 2023 2:00 PM","Nov 22, 2023 3:00 PM","67,163.50",,,
"Nov 22, 2023 3:00 PM","Nov 22, 2023 4:00 PM","67,391.00",,,
"Nov 22, 2023 4:00 PM","Nov 22, 2023 5:00 PM","68,516.00",,,
"Nov 22, 2023 5:00 PM","Nov 22, 2023 6:00 PM","70,153.25",,,
"Nov 22, 2023 6:00 PM","Nov 22, 2023 7:00 PM","69,922.75",,,
"Nov 22, 2023 7:00 PM","Nov 22, 2023 8:00 PM","68,474.75",,,
"Nov 22, 2023 8:00 PM","Nov 22, 2023 9:00 PM","64,841.50",,,
"Nov 22, 2023 9:00 PM","Nov 22, 2023 10:00 PM","60,686.50",,,
"Nov 22, 2023 10:00 PM","Nov 22, 2023 11:00 PM","57,688.50",,,
"Nov 22, 2023 11:00 PM","Nov 23, 2023 12:00 AM","53,901.00",,,
"Nov 23, 2023 12:00 AM","Nov 23, 2023 1:00 AM","50,160.50",,,
"Nov 23, 2023 1:00 AM","Nov 23, 2023 2:00 AM","49,001.50",,,
"Nov 23, 2023 2:00 AM","Nov 23, 2023 3:00 AM","48,720.00",,,
"Nov 23, 2023 3:00 AM","Nov 23, 2023 4:00 AM","48,837.75",,,
"Nov 23, 2023 4:00 AM","Nov 23, 2023 5:00 AM","50,053.25",,,
"Nov 23, 2023 5:00 AM","Nov 23, 2023 6:00 AM","53,129.25",,,
"Nov 23, 2023 6:00 AM","Nov 23, 2023 7:00 AM","60,237.75",,,
"Nov 23, 2023 7:00 AM","Nov 23, 2023 8:00 AM","66,211.00",,,
"Nov 23, 2023 8:00 AM","Nov 23, 2023 9:00 AM","68,282.00",,,
"Nov 23, 2023 9:00 AM","Nov 23, 2023 10:00 AM","68,378.00",,,
"Nov 23, 2023 10:00 AM","Nov 23, 2023 11:00 AM","69,339.75",,,
"Nov 23, 2023 11:00 AM","Nov 23, 2023 12:00 PM","69,824.50",,,
"Nov 23, 2023 12:00 PM","Nov 23, 2023 1:00 PM","69,668.75",,,
"Nov 23, 2023 1:00 PM","Nov 23, 2023 2:00 PM","68,875.00",,,
"Nov 23, 2023 2:00 PM","Nov 23, 2023 3:00 PM","67,599.75",,,
"Nov 23, 2023 3:00 PM","Nov 23, 2023 4:00 PM","67,467.50",,,
"Nov 23, 2023 4:00 PM","Nov 23, 2023 5:00 PM","68,513.00",,,
"Nov 23, 2023 5:00 PM","Nov 23, 2023 6:00 PM","70,465.25",,,
"Nov 23, 2023 6:00 PM","Nov 23, 2023 7:00 PM","68,970.50",,,
"Nov 23, 2023 7:00 PM","Nov 23, 2023 8:00 PM","67,078.50",,,
"Nov 23, 2023 8:00 PM","Nov 23, 2023 9:00 PM","63,479.25",,,
"Nov 23, 2023 9:00 PM","Nov 23, 2023 10:00 PM","60,240.25",,,
"Nov 23, 2023 10:00 PM","Nov 23, 2023 11:00 PM","56,440.00",,,
"Nov 23, 2023 11:00 PM","Nov 24, 2023 12:00 AM","53,039.25",,,
"Nov 24, 2023 12:00 AM","Nov 24, 2023 1:00 AM","49,975.25",,,
"Nov 24, 2023 1:00 AM","Nov 24, 2023 2:00 AM","48,225.25",,,
"Nov 24, 2023 2:00 AM","Nov 24, 2023 3:00 AM","46,958.25",,,
"Nov 24, 2023 3:00 AM","Nov 24, 2023 4:00 AM","47,209.75",,,
"Nov 24, 2023 4:00 AM","Nov 24, 2023 5:00 AM","48,776.25",,,
"Nov 24, 2023 5:00 AM","Nov 24, 2023 6:00 AM","52,791.00",,,
"Nov 24, 2023 6:00 AM","Nov 24, 2023 7:00 AM","59,504.00",,,
"Nov 24, 2023 7:00 AM","Nov 24, 2023 8:00 AM","64,859.25",,,
"Nov 24, 2023 8:00 AM","Nov 24, 2023 9:00 AM","66,810.25",,,
"Nov 24, 2023 9:00 AM","Nov 24, 2023 10:00 AM","68,139.50",,,
"Nov 24, 2023 10:00 AM","Nov 24, 2023 11:00 AM","69,345.25",,,
"Nov 24, 2023 11:00 AM","Nov 24, 2023 12:00 PM","70,099.50",,,
"Nov 24, 2023 12:00 PM","Nov 24, 2023 1:00 PM","68,782.00",,,
"Nov 24, 2023 1:00 PM","Nov 24, 2023 2:00 PM","67,949.25",,,
"Nov 24, 2023 2:00 PM","Nov 24, 2023 3:00 PM","66,474.50",,,
"Nov 24, 2023 3:00 PM","Nov 24, 2023 4:00 PM","65,612.75",,,
"Nov 24, 2023 4:00 PM","Nov 24, 2023 5:00 PM","66,651.00",,,
"Nov 24, 2023 5:00 PM","Nov 24, 2023 6:00 PM","68,690.50",,,
"Nov 24, 2023 6:00 PM","Nov 24, 2023 7:00 PM","68,132.50",,,
"Nov 24, 2023 7:00 PM","Nov 24, 2023 8:00 PM","66,451.75",,,
"Nov 24, 2023 8:00 PM","Nov 24, 2023 9:00 PM","62,542.75",,,
"Nov 24, 2023 9:00 PM","Nov 24, 2023 10:00 PM","59,052.00",,,
"Nov 24, 2023 10:00 PM","Nov 24, 2023 11:00 PM","55,786.25",,,
"Nov 24, 2023 11:00 PM","Nov 25, 2023 12:00 AM","53,075.75",,,
"Nov 25, 2023 12:00 AM","Nov 25, 2023 1:00 AM","51,341.50",,,
"Nov 25, 2023 1:00 AM","Nov 25, 2023 2:00 AM","49,598.00",,,
"Nov 25, 2023 2:00 AM","Nov 25, 2023 3:00 AM","47,886.00",,,
"Nov 25, 2023 3:00 AM","Nov 25, 2023 4:00 AM","46,192.25",,,
"Nov 25, 2023 4:00 AM","Nov 25, 2023 5:00 AM","46,213.00",,,
"Nov 25, 2023 5:00 AM","Nov 25, 2023 6:00 AM","46,007.00",,,
"Nov 25, 2023 6:00 AM","Nov 25, 2023 7:00 AM","46,278.50",,,
"Nov 25, 2023 7:00 AM","Nov 25, 2023 8:00 AM","49,152.25",,,
"Nov 25, 2023 8:00 AM","Nov 25, 2023 9:00 AM","53,087.00",,,
"Nov 25, 2023 9:00 AM","Nov 25, 2023 10:00 AM","55,903.75",,,
"Nov 25, 2023 10:00 AM","Nov 25, 2023 11:00 AM","56,736.50",,,
"Nov 25, 2023 11:00 AM","Nov 25, 2023 12:00 PM","57,779.25",,,
"Nov 25, 2023 12:00 PM","Nov 25, 2023 1:00 PM","57,905.75",,,
"Nov 25, 2023 1:00 PM","Nov 25, 2023 2:00 PM","56,973.00",,,
"Nov 25, 2023 2:00 PM","Nov 25, 2023 3:00 PM","55,912.50",,,
"Nov 25, 2023 3:00 PM","Nov 25, 2023 4:00 PM","55,919.50",,,
"Nov 25, 2023 4:00 PM","Nov 25, 2023 5:00 PM","58,085.25",,,
"Nov 25, 2023 5:00 PM","Nov 25, 2023 6:00 PM","60,311.50",,,
"Nov 25, 2023 6:00 PM","Nov 25, 2023 7:00 PM","60,004.50",,,
"Nov 25, 2023 7:00 PM","Nov 25, 2023 8:00 PM","57,728.25",,,
"Nov 25, 2023 8:00 PM","Nov 25, 2023 9:00 PM","55,080.75",,,
"Nov 25, 2023 9:00 PM","Nov 25, 2023 10:00 PM","52,761.00",,,
"Nov 25, 2023 10:00 PM","Nov 25, 2023 11:00 PM","50,545.75",,,
"Nov 25, 2023 11:00 PM","Nov 26, 2023 12:00 AM","47,389.00",,,
"Nov 26, 2023 12:00 AM","Nov 26, 2023 1:00 AM","45,219.25",,,
"Nov 26, 2023 1:00 AM","Nov 26, 2023 2:00 AM","42,920.25",,,
"Nov 26, 2023 2:00 AM","Nov 26, 2023 3:00 AM","41,855.75",,,
"Nov 26, 2023 3:00 AM","Nov 26, 2023 4:00 AM","41,565.25",,,
"Nov 26, 2023 4:00 AM","Nov 26, 2023 5:00 AM","41,911.25",,,
"Nov 26, 2023 5:00 AM","Nov 26, 2023 6:00 AM","42,117.25",,,
"Nov 26, 2023 6:00 AM","Nov 26, 2023 7:00 AM","42,538.25",,,
"Nov 26, 2023 7:00 AM","Nov 26, 2023 8:00 AM","43,899.50",,,
"Nov 26, 2023 8:00 AM","Nov 26, 2023 9:00 AM","46,952.00",,,
"Nov 26, 2023 9:00 AM","Nov 26, 2023 10:00 AM","49,893.25",,,
"Nov 26, 2023 10:00 AM","Nov 26, 2023 11:00 AM","51,866.25",,,
"Nov 26, 2023 11:00 AM","Nov 26, 2023 12:00 PM","53,915.75",,,
"Nov 26, 2023 12:00 PM","Nov 26, 2023 1:00 PM","54,108.00",,,
"Nov 26, 2023 1:00 PM","Nov 26, 2023 2:00 PM","53,156.00",,,
"Nov 26, 2023 2:00 PM","Nov 26, 2023 3:00 PM","52,597.25",,,
"Nov 26, 2023 3:00 PM","Nov 26, 2023 4:00 PM","52,973.25",,,
"Nov 26, 2023 4:00 PM","Nov 26, 2023 5:00 PM","54,655.25",,,
"Nov 26, 2023 5:00 PM","Nov 26, 2023 6:00 PM","57,126.00",,,
"Nov 26, 2023 6:00 PM","Nov 26, 2023 7:00 PM","57,422.25",,,
"Nov 26, 2023 7:00 PM","Nov 26, 2023 8:00 PM","55,850.75",,,
"Nov 26, 2023 8:00 PM","Nov 26, 2023 9:00 PM","53,463.75",,,
"Nov 26, 2023 9:00 PM","Nov 26, 2023 10:00 PM","51,418.25",,,
"Nov 26, 2023 10:00 PM","Nov 26, 2023 11:00 PM","50,284.00",,,
"Nov 26, 2023 11:00 PM","Nov 27, 2023 12:00 AM","46,905.75",,,
"Nov 27, 2023 12:00 AM","Nov 27, 2023 1:00 AM","44,881.00",,,
"Nov 27, 2023 1:00 AM","Nov 27, 2023 2:00 AM","43,380.50",,,
"Nov 27, 2023 2:00 AM","Nov 27, 2023 3:00 AM","43,186.00",,,
"Nov 27, 2023 3:00 AM","Nov 27, 2023 4:00 AM","43,769.50",,,
"Nov 27, 2023 4:00 AM","Nov 27, 2023 5:00 AM","45,616.00",,,
"Nov 27, 2023 5:00 AM","Nov 27, 2023 6:00 AM","49,230.25",,,
"Nov 27, 2023 6:00 AM","Nov 27, 2023 7:00 AM","57,828.50",,,
"Nov 27, 2023 7:00 AM","Nov 27, 2023 8:00 AM","64,125.50",,,
"Nov 27, 2023 8:00 AM","Nov 27, 2023 9:00 AM","67,007.00",,,
"Nov 27, 2023 9:00 AM","Nov 27, 2023 10:00 AM","68,029.25",,,
"Nov 27, 2023 10:00 AM","Nov 27, 2023 11:00 AM","69,316.00",,,
"Nov 27, 2023 11:00 AM","Nov 27, 2023 12:00 PM","70,232.00",,,
"Nov 27, 2023 12:00 PM","Nov 27, 2023 1:00 PM","70,353.75",,,
"Nov 27, 2023 1:00 PM","Nov 27, 2023 2:00 PM","70,516.00",,,
"Nov 27, 2023 2:00 PM","Nov 27, 2023 3:00 PM","69,670.75",,,
"Nov 27, 2023 3:00 PM","Nov 27, 2023 4:00 PM","69,892.00",,,
"Nov 27, 2023 4:00 PM","Nov 27, 2023 5:00 PM","71,303.00",,,
"Nov 27, 2023 5:00 PM","Nov 27, 2023 6:00 PM","72,274.25",,,
"Nov 27, 2023 6:00 PM","Nov 27, 2023 7:00 PM","71,683.00",,,
"Nov 27, 2023 7:00 PM","Nov 27, 2023 8:00 PM","69,693.50",,,
"Nov 27, 2023 8:00 PM","Nov 27, 2023 9:00 PM","65,914.00",,,
"Nov 27, 2023 9:00 PM","Nov 27, 2023 10:00 PM","62,302.75",,,
"Nov 27, 2023 10:00 PM","Nov 27, 2023 11:00 PM","59,005.00",,,
"Nov 27, 2023 11:00 PM","Nov 28, 2023 12:00 AM","55,222.25",,,
"Nov 28, 2023 12:00 AM","Nov 28, 2023 1:00 AM","52,812.00",,,
"Nov 28, 2023 1:00 AM","Nov 28, 2023 2:00 AM","50,949.50",,,
"Nov 28, 2023 2:00 AM","Nov 28, 2023 3:00 AM","49,938.50",,,
"Nov 28, 2023 3:00 AM","Nov 28, 2023 4:00 AM","50,161.00",,,
"Nov 28, 2023 4:00 AM","Nov 28, 2023 5:00 AM","51,325.50",,,
"Nov 28, 2023 5:00 AM","Nov 28, 2023 6:00 AM","55,057.75",,,
"Nov 28, 2023 6:00 AM","Nov 28, 2023 7:00 AM","63,164.50",,,
"Nov 28, 2023 7:00 AM","Nov 28, 2023 8:00 AM","69,461.75",,,
"Nov 28, 2023 8:00 AM","Nov 28, 2023 9:00 AM","71,447.00",,,
"Nov 28, 2023 9:00 AM","Nov 28, 2023 10:00 AM","71,464.75",,,
"Nov 28, 2023 10:00 AM","Nov 28, 2023 11:00 AM","71,878.25",,,
"Nov 28, 2023 11:00 AM","Nov 28, 2023 12:00 PM","72,066.50",,,
"Nov 28, 2023 12:00 PM","Nov 28, 2023 1:00 PM","71,924.25",,,
"Nov 28, 2023 1:00 PM","Nov 28, 2023 2:00 PM","71,375.75",,,
"Nov 28, 2023 2:00 PM","Nov 28, 2023 3:00 PM","70,685.25",,,
"Nov 28, 2023 3:00 PM","Nov 28, 2023 4:00 PM","70,365.25",,,
"Nov 28, 2023 4:00 PM","Nov 28, 2023 5:00 PM","70,908.00",,,
"Nov 28, 2023 5:00 PM","Nov 28, 2023 6:00 PM","71,637.50",,,
"Nov 28, 2023 6:00 PM","Nov 28, 2023 7:00 PM","70,616.00",,,
"Nov 28, 2023 7:00 PM","Nov 28, 2023 8:00 PM","68,749.00",,,
"Nov 28, 2023 8:00 PM","Nov 28, 2023 9:00 PM","65,060.50",,,
"Nov 28, 2023 9:00 PM","Nov 28, 2023 10:00 PM","61,910.00",,,
"Nov 28, 2023 10:00 PM","Nov 28, 2023 11:00 PM","59,137.50",,,
"Nov 28, 2023 11:00 PM","Nov 29, 2023 12:00 AM","56,068.00",,,
"Nov 29, 2023 12:00 AM","Nov 29, 2023 1:00 AM","53,582.75",,,
"Nov 29, 2023 1:00 AM","Nov 29, 2023 2:00 AM","51,701.75",,,
"Nov 29, 2023 2:00 AM","Nov 29, 2023 3:00 AM","50,982.75",,,
"Nov 29, 2023 3:00 AM","Nov 29, 2023 4:00 AM","51,165.50",,,
"Nov 29, 2023 4:00 AM","Nov 29, 2023 5:00 AM","52,985.00",,,
"Nov 29, 2023 5:00 AM","Nov 29, 2023 6:00 AM","56,024.75",,,
"Nov 29, 2023 6:00 AM","Nov 29, 2023 7:00 AM","63,073.25",,,
"Nov 29, 2023 7:00 AM","Nov 29, 2023 8:00 AM","68,529.75",,,
"Nov 29, 2023 8:00 AM","Nov 29, 2023 9:00 AM","71,249.75",,,
"Nov 29, 2023 9:00 AM","Nov 29, 2023 10:00 AM","71,861.75",,,
"Nov 29, 2023 10:00 AM","Nov 29, 2023 11:00 AM","72,157.75",,,
"Nov 29, 2023 11:00 AM","Nov 29, 2023 12:00 PM","72,447.00",,,
"Nov 29, 2023 12:00 PM","Nov 29, 2023 1:00 PM","71,943.25",,,
"Nov 29, 2023 1:00 PM","Nov 29, 2023 2:00 PM","71,142.25",,,
"Nov 29, 2023 2:00 PM","Nov 29, 2023 3:00 PM","70,270.00",,,
"Nov 29, 2023 3:00 PM","Nov 29, 2023 4:00 PM","69,891.75",,,
"Nov 29, 2023 4:00 PM","Nov 29, 2023 5:00 PM","70,823.00",,,
"Nov 29, 2023 5:00 PM","Nov 29, 2023 6:00 PM","72,084.25",,,
"Nov 29, 2023 6:00 PM","Nov 29, 2023 7:00 PM","71,034.00",,,
"Nov 29, 2023 7:00 PM","Nov 29, 2023 8:00 PM","69,305.75",,,
"Nov 29, 2023 8:00 PM","Nov 29, 2023 9:00 PM","65,576.25",,,
"Nov 29, 2023 9:00 PM","Nov 29, 2023 10:00 PM","61,962.50",,,
"Nov 29, 2023 10:00 PM","Nov 29, 2023 11:00 PM","58,771.50",,,
"Nov 29, 2023 11:00 PM","Nov 30, 2023 12:00 AM","55,551.75",,,
"Nov 30, 2023 12:00 AM","Nov 30, 2023 1:00 AM","53,191.75",,,
"Nov 30, 2023 1:00 AM","Nov 30, 2023 2:00 AM","51,356.25",,,
"Nov 30, 2023 2:00 AM","Nov 30, 2023 3:00 AM","50,530.75",,,
"Nov 30, 2023 3:00 AM","Nov 30, 2023 4:00 AM","50,325.00",,,
"Nov 30, 2023 4:00 AM","Nov 30, 2023 5:00 AM","51,474.75",,,
"Nov 30, 2023 5:00 AM","Nov 30, 2023 6:00 AM","54,501.50",,,
"Nov 30, 2023 6:00 AM","Nov 30, 2023 7:00 AM","61,326.50",,,
"Nov 30, 2023 7:00 AM","Nov 30, 2023 8:00 AM","67,110.25",,,
"Nov 30, 2023 8:00 AM","Nov 30, 2023 9:00 AM","70,045.00",,,
"Nov 30, 2023 9:00 AM","Nov 30, 2023 10:00 AM","70,791.75",,,
"Nov 30, 2023 10:00 AM","Nov 30, 2023 11:00 AM","71,055.25",,,
"Nov 30, 2023 11:00 AM","Nov 30, 2023 12:00 PM","71,154.25",,,
"Nov 30, 2023 12:00 PM","Nov 30, 2023 1:00 PM","70,592.50",,,
"Nov 30, 2023 1:00 PM","Nov 30, 2023 2:00 PM","70,433.00",,,
"Nov 30, 2023 2:00 PM","Nov 30, 2023 3:00 PM","69,551.50",,,
"Nov 30, 2023 3:00 PM","Nov 30, 2023 4:00 PM","69,152.25",,,
"Nov 30, 2023 4:00 PM","Nov 30, 2023 5:00 PM","69,892.25",,,
"Nov 30, 2023 5:00 PM","Nov 30, 2023 6:00 PM","71,101.00",,,
"Nov 30, 2023 6:00 PM","Nov 30, 2023 7:00 PM","70,465.00",,,
"Nov 30, 2023 7:00 PM","Nov 30, 2023 8:00 PM","68,958.50",,,
"Nov 30, 2023 8:00 PM","Nov 30, 2023 9:00 PM","65,413.00",,,
"Nov 30, 2023 9:00 PM","Nov 30, 2023 10:00 PM","62,143.25",,,
"Nov 30, 2023 10:00 PM","Nov 30, 2023 11:00 PM","58,869.00",,,
"Nov 30, 2023 11:00 PM","Dec 1, 2023 12:00 AM","55,461.50",,,
"Dec 1, 2023 12:00 AM","Dec 1, 2023 1:00 AM","52,728.50",,,
"Dec 1, 2023 1:00 AM","Dec 1, 2023 2:00 AM","50,960.25",,,
"Dec 1, 2023 2:00 AM","Dec 1, 2023 3:00 AM","50,290.75",,,
"Dec 1, 2023 3:00 AM","Dec 1, 2023 4:00 AM","50,326.25",,,
"Dec 1, 2023 4:00 AM","Dec 1, 2023 5:00 AM","51,434.25",,,
"Dec 1, 2023 5:00 AM","Dec 1, 2023 6:00 AM","54,261.50",,,
"Dec 1, 2023 6:00 AM","Dec 1, 2023 7:00 AM","61,151.25",,,
"Dec 1, 2023 7:00 AM","Dec 1, 2023 8:00 AM","66,647.25",,,
"Dec 1, 2023 8:00 AM","Dec 1, 2023 9:00 AM","69,752.75",,,
"Dec 1, 2023 9:00 AM","Dec 1, 2023 10:00 AM","71,026.25",,,
"Dec 1, 2023 10:00 AM","Dec 1, 2023 11:00 AM","71,507.25",,,
"Dec 1, 2023 11:00 AM","Dec 1, 2023 12:00 PM","71,573.50",,,
"Dec 1, 2023 12:00 PM","Dec 1, 2023 1:00 PM","70,998.75",,,
"Dec 1, 2023 1:00 PM","Dec 1, 2023 2:00 PM","69,909.75",,,
"Dec 1, 2023 2:00 PM","Dec 1, 2023 3:00 PM","68,505.25",,,
"Dec 1, 2023 3:00 PM","Dec 1, 2023 4:00 PM","67,935.25",,,
"Dec 1, 2023 4:00 PM","Dec 1, 2023 5:00 PM","68,778.75",,,
"Dec 1, 2023 5:00 PM","Dec 1, 2023 6:00 PM","69,726.25",,,
"Dec 1, 2023 6:00 PM","Dec 1, 2023 7:00 PM","68,478.75",,,
"Dec 1, 2023 7:00 PM","Dec 1, 2023 8:00 PM","66,429.00",,,
"Dec 1, 2023 8:00 PM","Dec 1, 2023 9:00 PM","62,935.75",,,
"Dec 1, 2023 9:00 PM","Dec 1, 2023 10:00 PM","59,754.75",,,
"Dec 1, 2023 10:00 PM","Dec 1, 2023 11:00 PM","57,189.25",,,
"Dec 1, 2023 11:00 PM","Dec 2, 2023 12:00 AM","53,734.25",,,
"Dec 2, 2023 12:00 AM","Dec 2, 2023 1:00 AM","50,951.00",,,
"Dec 2, 2023 1:00 AM","Dec 2, 2023 2:00 AM","49,284.75",,,
"Dec 2, 2023 2:00 AM","Dec 2, 2023 3:00 AM","48,071.25",,,
"Dec 2, 2023 3:00 AM","Dec 2, 2023 4:00 AM","47,471.00",,,
"Dec 2, 2023 4:00 AM","Dec 2, 2023 5:00 AM","47,284.25",,,
"Dec 2, 2023 5:00 AM","Dec 2, 2023 6:00 AM","47,510.25",,,
"Dec 2, 2023 6:00 AM","Dec 2, 2023 7:00 AM","48,072.75",,,
"Dec 2, 2023 7:00 AM","Dec 2, 2023 8:00 AM","50,826.50",,,
"Dec 2, 2023 8:00 AM","Dec 2, 2023 9:00 AM","54,426.75",,,
"Dec 2, 2023 9:00 AM","Dec 2, 2023 10:00 AM","57,869.50",,,
"Dec 2, 2023 10:00 AM","Dec 2, 2023 11:00 AM","59,535.50",,,
"Dec 2, 2023 11:00 AM","Dec 2, 2023 12:00 PM","60,819.25",,,
"Dec 2, 2023 12:00 PM","Dec 2, 2023 1:00 PM","60,861.25",,,
"Dec 2, 2023 1:00 PM","Dec 2, 2023 2:00 PM","59,769.00",,,
"Dec 2, 2023 2:00 PM","Dec 2, 2023 3:00 PM","58,933.75",,,
"Dec 2, 2023 3:00 PM","Dec 2, 2023 4:00 PM","58,748.75",,,
"Dec 2, 2023 4:00 PM","Dec 2, 2023 5:00 PM","60,026.25",,,
"Dec 2, 2023 5:00 PM","Dec 2, 2023 6:00 PM","61,702.25",,,
"Dec 2, 2023 6:00 PM","Dec 2, 2023 7:00 PM","60,994.75",,,
"Dec 2, 2023 7:00 PM","Dec 2, 2023 8:00 PM","59,059.75",,,
"Dec 2, 2023 8:00 PM","Dec 2, 2023 9:00 PM","56,194.25",,,
"Dec 2, 2023 9:00 PM","Dec 2, 2023 10:00 PM","53,921.25",,,
"Dec 2, 2023 10:00 PM","Dec 2, 2023 11:00 PM","52,643.00",,,
"Dec 2, 2023 11:00 PM","Dec 3, 2023 12:00 AM","50,178.50",,,
"Dec 3, 2023 12:00 AM","Dec 3, 2023 1:00 AM","48,174.00",,,
"Dec 3, 2023 1:00 AM","Dec 3, 2023 2:00 AM","46,706.00",,,
"Dec 3, 2023 2:00 AM","Dec 3, 2023 3:00 AM","44,840.00",,,
"Dec 3, 2023 3:00 AM","Dec 3, 2023 4:00 AM","44,708.75",,,
"Dec 3, 2023 4:00 AM","Dec 3, 2023 5:00 AM","45,097.00",,,
"Dec 3, 2023 5:00 AM","Dec 3, 2023 6:00 AM","44,878.00",,,
"Dec 3, 2023 6:00 AM","Dec 3, 2023 7:00 AM","44,776.00",,,
"Dec 3, 2023 7:00 AM","Dec 3, 2023 8:00 AM","46,625.00",,,
"Dec 3, 2023 8:00 AM","Dec 3, 2023 9:00 AM","50,219.25",,,
"Dec 3, 2023 9:00 AM","Dec 3, 2023 10:00 AM","53,572.25",,,
"Dec 3, 2023 10:00 AM","Dec 3, 2023 11:00 AM","55,574.75",,,
"Dec 3, 2023 11:00 AM","Dec 3, 2023 12:00 PM","57,445.50",,,
"Dec 3, 2023 12:00 PM","Dec 3, 2023 1:00 PM","56,960.25",,,
"Dec 3, 2023 1:00 PM","Dec 3, 2023 2:00 PM","55,111.25",,,
"Dec 3, 2023 2:00 PM","Dec 3, 2023 3:00 PM","54,308.25",,,
"Dec 3, 2023 3:00 PM","Dec 3, 2023 4:00 PM","54,594.25",,,
"Dec 3, 2023 4:00 PM","Dec 3, 2023 5:00 PM","56,215.75",,,
"Dec 3, 2023 5:00 PM","Dec 3, 2023 6:00 PM","58,733.00",,,
"Dec 3, 2023 6:00 PM","Dec 3, 2023 7:00 PM","59,344.25",,,
"Dec 3, 2023 7:00 PM","Dec 3, 2023 8:00 PM","58,241.25",,,
"Dec 3, 2023 8:00 PM","Dec 3, 2023 9:00 PM","56,251.00",,,
